source_id,n_profiles,seed,rmse
34133487,1,0,4.695988254095252
34133487,1,1,2.706222373196305
34133487,1,2,4.2456182765614106
34133487,1,3,2.364049495160906
34133487,1,4,3.148779468309983
34133487,2,0,3.7709150646144005
34133487,2,1,3.4397830597686507
34133487,2,2,3.234377016725295
34133487,2,3,2.2667670516420872
34133487,2,4,4.026609241440882
34133487,5,0,2.9500656659002873
34133487,5,1,3.0324299440325833
34133487,5,2,2.6583329361590953
34133487,5,3,2.056179094121494
34133487,5,4,2.837847671297033
34133487,10,0,2.38483429016999
34133487,10,1,2.637283416295951
34133487,10,2,2.4570927428500577
34133487,10,3,2.1090014050721355
34133487,10,4,2.1298250039755278
34133487,15,0,2.4385388062773474
34133487,15,1,2.570326711950743
34133487,15,2,2.5502803367847044
34133487,15,3,2.2460202438059413
34133487,15,4,2.712716456661733
34133487,20,0,2.408274885869583
34133487,20,1,2.490385185143898
34133487,20,2,2.4601734692204533
34133487,20,3,2.166787788473642
34133487,20,4,2.5072267662120993
34133487,25,0,2.3433734406148905
34133487,25,1,2.386988977939079
34133487,25,2,2.323679962265355
34133487,25,3,2.1663929443419963
34133487,25,4,2.5895306871815467
34133487,30,0,2.3821947628177753
34133487,30,1,2.415641674419004
34133487,30,2,2.324101695810383
34133487,30,3,2.31098709350868
34133487,30,4,2.418850970653535
34133487,35,0,2.3492273071268612
34133487,35,1,2.220363213223764
34133487,35,2,2.272480260890343
34133487,35,3,2.253647251220169
34133487,35,4,2.264674655121764
34133487,40,0,2.4580978462597747
34133487,40,1,2.2300029748403554
34133487,40,2,2.295069042790374
34133487,40,3,2.57453478049699
34133487,40,4,2.5588202950175956
34133487,45,0,2.223657648180014
34133487,45,1,2.1268198945341696
34133487,45,2,2.185851851456965
34133487,45,3,2.6030814266820745
34133487,45,4,2.2402976252093842
34133487,50,0,2.056826425550074
34133487,50,1,1.9509745173782789
34133487,50,2,2.1830333780856557
34133487,50,3,2.480251426160417
34133487,50,4,2.0614836967020826
