source_id,n_profiles,seed,rmse
72863203,1,0,2.897360729609281
72863203,1,1,1.526839040844558
72863203,1,2,2.9631024069028857
72863203,1,3,2.8893528189003232
72863203,1,4,1.9432986250372997
72863203,2,0,1.9999472386867054
72863203,2,1,1.7081989000673856
72863203,2,2,1.7604168357793506
72863203,2,3,2.4185399896140276
72863203,2,4,1.840941276483925
72863203,5,0,1.6430266591653788
72863203,5,1,1.3223709209040189
72863203,5,2,1.4664813270938535
72863203,5,3,1.9333113101131771
72863203,5,4,1.6205042460203332
72863203,10,0,1.269901578168663
72863203,10,1,1.571115440945215
72863203,10,2,1.5950504511253734
72863203,10,3,1.276361464786994
72863203,10,4,1.5195705633232008
72863203,15,0,1.365244213278765
72863203,15,1,1.4771382555867592
72863203,15,2,1.3987601178613775
72863203,15,3,1.600037424636162
72863203,15,4,1.5043832409617364
72863203,20,0,1.2291718024333
72863203,20,1,1.4121232467110714
72863203,20,2,1.3540036576040868
72863203,20,3,1.4757480044220173
72863203,20,4,1.6055425052517522
72863203,25,0,1.180819346370592
72863203,25,1,1.3804558283306072
72863203,25,2,1.3393226445514133
72863203,25,3,1.578400029827168
72863203,25,4,1.4493081614315897
72863203,30,0,1.174391625195412
72863203,30,1,1.461384425052076
72863203,30,2,1.4081371117496146
72863203,30,3,1.521852147358506
72863203,30,4,1.4446444466919688
72863203,35,0,1.1919517135226485
72863203,35,1,1.4786400162165347
72863203,35,2,1.8104363582997933
72863203,35,3,1.4350732762045946
72863203,35,4,1.491972619022579
72863203,40,0,1.3055964967068983
72863203,40,1,1.5635815608951573
72863203,40,2,1.3958874433167403
72863203,40,3,1.1820180853220195
72863203,40,4,1.4057600307715075
72863203,45,0,1.2330323227658497
72863203,45,1,1.4781101270243036
72863203,45,2,1.2246326461495627
72863203,45,3,1.2420045591087288
72863203,45,4,1.2681901488455007
72863203,50,0,1.4553149031513095
72863203,50,1,1.6153029033761066
72863203,50,2,1.4950884110109792
72863203,50,3,1.3587777006864223
72863203,50,4,1.2763779962597037
