source_id,n_profiles,seed,rmse
120018423,1,0,1.8855727359106376
120018423,1,1,1.8923882831521044
120018423,1,2,1.8527673448960489
120018423,1,3,2.1026024692018743
120018423,1,4,1.7898816874427297
120018423,2,0,1.7337569521757557
120018423,2,1,2.0244844878987833
120018423,2,2,1.9397033651388125
120018423,2,3,1.7973138747006157
120018423,2,4,1.8233298195745316
120018423,5,0,1.607692861242992
120018423,5,1,2.1970464692683227
120018423,5,2,1.6997971746093494
120018423,5,3,1.7507790960849667
120018423,5,4,1.8846988540567304
120018423,10,0,1.6265390567491413
120018423,10,1,1.899180955013728
120018423,10,2,1.5965250641623443
120018423,10,3,1.6677705659743187
120018423,10,4,1.8679617574478724
120018423,15,0,1.5976347210221367
120018423,15,1,1.8537009747740318
120018423,15,2,1.581485115253817
120018423,15,3,1.7216020845942879
120018423,15,4,1.9169832693383073
120018423,20,0,1.499116289041503
120018423,20,1,1.6055220871536318
120018423,20,2,1.5312960248909893
120018423,20,3,1.7150559906044527
120018423,20,4,1.7729371565681207
120018423,25,0,1.6546545999591928
120018423,25,1,1.477334638343481
120018423,25,2,1.4700448892990292
120018423,25,3,1.5966673656132508
120018423,25,4,1.7480273790338419
120018423,30,0,1.353589366621252
120018423,30,1,1.4179292027950714
120018423,30,2,1.509611594734835
120018423,30,3,1.6955212198969773
120018423,30,4,1.6247095712852218
120018423,35,0,1.3646274232986433
120018423,35,1,1.3759494082351524
120018423,35,2,1.5375998251747074
120018423,35,3,1.6288367090211493
120018423,35,4,1.7009456842107096
120018423,40,0,1.4744064530619772
120018423,40,1,1.3773377753833487
120018423,40,2,1.5384075722580879
120018423,40,3,1.588246645473231
120018423,40,4,1.559658327443932
120018423,45,0,1.3788514263503417
120018423,45,1,1.4696122036283723
120018423,45,2,1.646715416399919
120018423,45,3,1.5271733390041704
120018423,45,4,1.5371909605155802
