source_id,n_profiles,seed,rmse
120020245,1,0,1.8297124357835295
120020245,1,1,1.995361411759274
120020245,1,2,1.7803996494482677
120020245,1,3,2.0136259337294704
120020245,1,4,1.8088758182046392
120020245,2,0,1.6234022860661361
120020245,2,1,2.424753551271186
120020245,2,2,3.818756160374097
120020245,2,3,2.6139106357747894
120020245,2,4,2.2298350036864445
120020245,5,0,1.8129551473842094
120020245,5,1,1.7873654463698707
120020245,5,2,2.740173195720937
120020245,5,3,4.295055652601928
120020245,5,4,1.8602016023296217
120020245,10,0,2.3047822756036958
120020245,10,1,2.3023575694632816
120020245,10,2,3.957783418583184
120020245,10,3,2.7610491902984804
120020245,10,4,1.6937404516243404
120020245,15,0,2.149100620036489
120020245,15,1,2.6009527903598504
120020245,15,2,2.17657993598832
120020245,15,3,1.6579745701417785
120020245,15,4,1.737382015569146
120020245,20,0,2.144311101896571
120020245,20,1,1.6666481402366322
120020245,20,2,2.2314568705322597
120020245,20,3,1.6835984227725531
120020245,20,4,1.9710401964110358
120020245,25,0,1.9301768389762262
120020245,25,1,1.7796920397269678
120020245,25,2,2.3124128034361666
120020245,25,3,1.7367660444055668
120020245,25,4,1.9736424538020254
120020245,30,0,1.9623411289210204
120020245,30,1,1.8512354218977107
120020245,30,2,1.8762768045858726
120020245,30,3,1.6345546809126719
120020245,30,4,2.0579907740517545
120020245,35,0,2.0795716054062177
120020245,35,1,1.9889043883892192
120020245,35,2,1.8747595452148498
120020245,35,3,1.890909623279785
120020245,35,4,1.952248992422157
120020245,40,0,1.9609417408031777
120020245,40,1,1.9108985250230106
120020245,40,2,1.9531037242290632
120020245,40,3,1.9602472464595362
120020245,40,4,1.9583442213441558
120020245,45,0,1.9920358530895743
120020245,45,1,2.0271509525399307
120020245,45,2,1.9732179011854794
120020245,45,3,1.9671496716438792
120020245,45,4,1.9775430866901909
120020245,50,0,1.8968548955098494
120020245,50,1,1.8150032485893823
120020245,50,2,2.1645251827664147
120020245,50,3,1.8947637999866105
120020245,50,4,1.9330938262189559
