source_id,n_profiles,seed,rmse
121623268,1,0,1.9705148352103814
121623268,1,1,4.482580403284735
121623268,1,2,3.2399378548861955
121623268,1,3,1.7388985089365865
121623268,1,4,2.1369294368401675
121623268,2,0,1.9853324581644538
121623268,2,1,2.172825712039023
121623268,2,2,2.121985074236595
121623268,2,3,1.8570059325300934
121623268,2,4,1.6155640858752571
121623268,5,0,2.56611923481393
121623268,5,1,2.1559023615618265
121623268,5,2,1.9394030103065603
121623268,5,3,1.9011742019300346
121623268,5,4,1.7926528681237257
121623268,10,0,1.9452796975784326
121623268,10,1,1.730661277010579
121623268,10,2,1.4494430901226147
121623268,10,3,1.8448248965801053
121623268,10,4,1.7367399128327052
121623268,15,0,1.6623790174021709
121623268,15,1,1.6494252423445217
121623268,15,2,1.812764919068733
121623268,15,3,2.1270605930056714
121623268,15,4,1.6496472122764039
121623268,20,0,2.021782440873267
121623268,20,1,1.7182758470536867
121623268,20,2,1.5980727916321826
121623268,20,3,1.889894854029829
121623268,20,4,1.6756495544257433
121623268,25,0,1.9306935234970681
121623268,25,1,1.342456821209398
121623268,25,2,1.5679022284333448
121623268,25,3,1.7668890439999325
121623268,25,4,1.5295887611063248
121623268,30,0,1.9582766373457452
121623268,30,1,1.4887967945219525
121623268,30,2,1.8057818951567164
121623268,30,3,1.8689711361505918
121623268,30,4,1.6706862684292159
121623268,35,0,1.7412393390881418
121623268,35,1,1.5202913202636903
121623268,35,2,1.571137232101917
121623268,35,3,1.746876595968401
121623268,35,4,1.8514563448615171
121623268,40,0,1.8471118940233024
121623268,40,1,1.7444255918839398
121623268,40,2,1.7348665072773637
121623268,40,3,1.4661043806414378
121623268,40,4,2.0626779762591156
121623268,45,0,1.8566670340577256
121623268,45,1,1.5912151843070295
121623268,45,2,1.7012221810081416
121623268,45,3,1.8849148736382677
121623268,45,4,1.8878999048791072
121623268,50,0,1.7134840460015255
121623268,50,1,1.7808474461602075
121623268,50,2,1.6815764067654022
121623268,50,3,1.6890661923619281
121623268,50,4,1.8211778570249924
