source_id,n_profiles,seed,rmse
120020798,1,0,1.9072221917051853
120020798,1,1,2.035702546938419
120020798,1,2,1.9403655458980729
120020798,1,3,2.5260906289420872
120020798,1,4,2.1110119031045778
120020798,2,0,1.9762971325850474
120020798,2,1,2.035738977225979
120020798,2,2,2.268476043030693
120020798,2,3,2.0462824564063795
120020798,2,4,1.969189539033763
120020798,5,0,1.8525657980590098
120020798,5,1,2.0223364540361426
120020798,5,2,2.108265778841978
120020798,5,3,1.9936689890931818
120020798,5,4,1.8458647556811218
120020798,10,0,2.0719496653646283
120020798,10,1,2.1204519919653047
120020798,10,2,1.9918532405723939
120020798,10,3,2.3018426359404778
120020798,10,4,1.8678922335874066
120020798,15,0,2.2224855078449077
120020798,15,1,1.9506661233977234
120020798,15,2,1.937901678047454
120020798,15,3,2.4049508857352992
120020798,15,4,1.946925079474438
120020798,20,0,1.8772583365365723
120020798,20,1,1.742023954843869
120020798,20,2,2.0089997446737544
120020798,20,3,2.1317725021667524
120020798,20,4,1.8310813299010635
120020798,25,0,1.8946489147214747
120020798,25,1,1.7289793444795343
120020798,25,2,2.1137439164916
120020798,25,3,2.1107730053502163
120020798,25,4,1.7429023300240325
120020798,30,0,1.944049072992129
120020798,30,1,1.6713600303128644
120020798,30,2,2.0464183247485543
120020798,30,3,2.033268318389205
120020798,30,4,1.720371570099399
120020798,35,0,2.0027803651919722
120020798,35,1,1.7721538245990283
120020798,35,2,1.9904634614030527
120020798,35,3,1.9737879974283745
120020798,35,4,1.784106766278502
120020798,40,0,2.2592712025803032
120020798,40,1,1.8081690664972652
120020798,40,2,1.844774883322056
120020798,40,3,1.9481801755886459
120020798,40,4,1.729475872114772
120020798,45,0,2.1357268506572638
120020798,45,1,1.8865955520600017
120020798,45,2,1.7980222256245164
120020798,45,3,1.8295391297855288
120020798,45,4,1.8466377502837619
120020798,50,0,1.9973847730332839
120020798,50,1,1.8465010325233973
120020798,50,2,1.9537293269410574
120020798,50,3,1.6770873505212303
120020798,50,4,1.8955945381617585
