source_id,n_profiles,seed,rmse
91689407,1,0,4.627059869048837
91689407,1,1,2.532038359746027
91689407,1,2,3.0590060327376802
91689407,1,3,2.887622358794531
91689407,1,4,3.6844964934221034
91689407,2,0,4.412008296787205
91689407,2,1,2.6457684931105487
91689407,2,2,3.0682767425160122
91689407,2,3,2.2273850555429107
91689407,2,4,2.8423197411217154
91689407,5,0,3.058353478819871
91689407,5,1,2.679537959813025
91689407,5,2,2.862523242706535
91689407,5,3,2.5914739923030674
91689407,5,4,2.9036501144345386
91689407,10,0,2.4102787478746412
91689407,10,1,2.305445255189079
91689407,10,2,2.3820366803078437
91689407,10,3,2.3223507887086674
91689407,10,4,2.871836820145687
91689407,15,0,2.1590481305704983
91689407,15,1,2.351960576631328
91689407,15,2,2.3435164902067696
91689407,15,3,2.47449795227816
91689407,15,4,2.723745900275264
91689407,20,0,2.4570442593545962
91689407,20,1,2.7699375213097324
91689407,20,2,2.460854047723266
91689407,20,3,2.179585235004037
91689407,20,4,3.1007351130604524
91689407,25,0,2.374591874541341
91689407,25,1,2.447205046681505
91689407,25,2,2.5771751282235917
91689407,25,3,2.161873014536504
91689407,25,4,2.5195788204900293
91689407,30,0,2.221751674354969
91689407,30,1,2.373355857320108
91689407,30,2,2.587316836579565
91689407,30,3,2.3661718063298856
91689407,30,4,2.1922132055654338
91689407,35,0,2.214800995656423
91689407,35,1,2.4034693430882936
91689407,35,2,2.7545193962355627
91689407,35,3,2.3381695196553283
91689407,35,4,2.3063142136629637
91689407,40,0,2.3847075781508917
91689407,40,1,2.578286970216125
91689407,40,2,2.6917396039554253
91689407,40,3,2.1955904085742497
91689407,40,4,2.2464349637294383
91689407,45,0,2.286262507699942
91689407,45,1,2.5349393161573905
91689407,45,2,2.424643528809643
91689407,45,3,2.171721337276351
91689407,45,4,2.387111131640046
91689407,50,0,2.17386577110902
91689407,50,1,2.1395398909625722
91689407,50,2,2.373346495871789
91689407,50,3,2.3036805701540564
91689407,50,4,2.3753685749065006
