source_id,n_profiles,seed,rmse
74926805,1,0,1.4993310297802682
74926805,1,1,3.117581669313098
74926805,1,2,1.4628696506890615
74926805,1,3,6.968590843092646
74926805,1,4,2.294623507567961
74926805,2,0,1.510433048280781
74926805,2,1,2.75028880531989
74926805,2,2,1.8582610121181637
74926805,2,3,2.197684124976591
74926805,2,4,1.8495357189357922
74926805,5,0,1.4969458135743379
74926805,5,1,2.5077203470134264
74926805,5,2,1.893277012821313
74926805,5,3,1.8131262024727832
74926805,5,4,1.6928467757007934
74926805,10,0,1.7860112204917116
74926805,10,1,1.4839603418668237
74926805,10,2,2.317721073561053
74926805,10,3,1.5738185177700292
74926805,10,4,1.8875433900149805
74926805,15,0,1.8046291048756606
74926805,15,1,2.31983431401826
74926805,15,2,2.305345968834125
74926805,15,3,1.6482566345703316
74926805,15,4,1.9394171415678512
74926805,20,0,1.9542528320521464
74926805,20,1,2.207796743587172
74926805,20,2,2.060535214915991
74926805,20,3,1.8339619660307345
74926805,20,4,2.327154770496276
74926805,25,0,2.091977629011023
74926805,25,1,2.0729358837398326
74926805,25,2,1.898793101147385
74926805,25,3,1.7340397029823662
74926805,25,4,2.0218994688938356
74926805,30,0,2.128276147078892
74926805,30,1,1.9553291616354915
74926805,30,2,1.7750823382987115
74926805,30,3,1.9216902540690768
74926805,30,4,1.7994050869497382
74926805,35,0,1.9232590500538804
74926805,35,1,1.8533014528612213
74926805,35,2,2.0127412341246775
74926805,35,3,1.7594839376809615
74926805,35,4,1.8427276460160023
74926805,40,0,1.9837671630078175
74926805,40,1,1.6975303922126839
74926805,40,2,1.8594771114725297
74926805,40,3,1.8774905362714274
74926805,40,4,1.6110627689025585
