source_id,n_profiles,seed,rmse
121622916,1,0,2.9520843750008097
121622916,1,1,3.300530773166302
121622916,1,2,3.42216232028055
121622916,1,3,2.5739135085828377
121622916,1,4,3.1074772882217125
121622916,2,0,2.4638074119464988
121622916,2,1,2.566297790129339
121622916,2,2,2.8922663231834966
121622916,2,3,2.572226972383837
121622916,2,4,2.7342658473319075
121622916,5,0,2.7966051014590865
121622916,5,1,2.9639912831134123
121622916,5,2,3.0590890512488795
121622916,5,3,2.2474790454721187
121622916,5,4,2.717680717861874
121622916,10,0,2.1355744489637556
121622916,10,1,2.224632434216633
121622916,10,2,2.230991234013677
121622916,10,3,2.487597218136574
121622916,10,4,2.4875117096032864
121622916,15,0,1.7651009317019952
121622916,15,1,2.088581724179919
121622916,15,2,2.3624153081346275
121622916,15,3,2.1181092351777115
121622916,15,4,1.6084479458482173
121622916,20,0,1.6050646874968748
121622916,20,1,1.990140442612726
121622916,20,2,2.0475909379655146
121622916,20,3,2.1870176864369912
121622916,20,4,1.6526379916940002
121622916,25,0,1.6243858394323862
121622916,25,1,2.1461084870118885
121622916,25,2,2.1208219847651235
121622916,25,3,2.0886047391163753
121622916,25,4,1.6150249688145948
121622916,30,0,1.652137977447442
121622916,30,1,1.9955544013163389
121622916,30,2,2.1253244524363026
121622916,30,3,1.8762747218805773
121622916,30,4,1.7267284783665364
121622916,35,0,1.54487394210292
121622916,35,1,1.8632491677507184
121622916,35,2,2.119704508551163
121622916,35,3,1.867430435986967
121622916,35,4,1.7906172525044837
121622916,40,0,1.7391974861659867
121622916,40,1,1.8298101798117963
121622916,40,2,1.9267613823125331
121622916,40,3,1.9743969033556548
121622916,40,4,1.7113590365698175
121622916,45,0,1.737735099607074
121622916,45,1,1.9587261778814669
121622916,45,2,1.9314202139684749
121622916,45,3,1.920293117106278
121622916,45,4,1.8466101862080593
121622916,50,0,1.915173670989371
121622916,50,1,1.9301723619427256
121622916,50,2,1.9474775438916778
121622916,50,3,1.8537040210695486
121622916,50,4,1.923287280983906
