source_id,n_profiles,seed,rmse
91594493,1,0,1.8444542524115748
91594493,1,1,1.446824396410138
91594493,1,2,2.087144334715013
91594493,1,3,2.0116443691529584
91594493,1,4,1.996681517322426
91594493,2,0,1.7742400001878746
91594493,2,1,1.3848003572538687
91594493,2,2,1.5954629171711319
91594493,2,3,1.462637408441517
91594493,2,4,1.6372493133894714
91594493,5,0,1.8114259220926858
91594493,5,1,1.4003470691318805
91594493,5,2,1.3861560412351042
91594493,5,3,1.41782057264642
91594493,5,4,2.1296227647401844
91594493,10,0,1.6433469745993379
91594493,10,1,1.5646057646194595
91594493,10,2,1.547730017060501
91594493,10,3,1.246866597468086
91594493,10,4,1.6763596087919257
91594493,15,0,1.1301620965515853
91594493,15,1,1.413403683915005
91594493,15,2,1.5060783106908253
91594493,15,3,1.25966202687486
91594493,15,4,1.2937083521391408
91594493,20,0,1.2640955327809629
91594493,20,1,1.3891105441790033
91594493,20,2,1.0562383986358008
91594493,20,3,1.175539696901154
91594493,20,4,1.21350865596897
91594493,25,0,1.2452743636425667
91594493,25,1,1.4968631359461455
91594493,25,2,1.1421365967673993
91594493,25,3,1.0597241879617936
91594493,25,4,1.1944415976248142
91594493,30,0,1.1251899331501882
91594493,30,1,1.322311433451942
91594493,30,2,1.027404733047479
91594493,30,3,1.0783190431230891
91594493,30,4,1.2994679065679013
91594493,35,0,1.112551379723708
91594493,35,1,1.046308335166109
91594493,35,2,1.159908670105267
91594493,35,3,1.0876673867577469
91594493,35,4,1.1559771165428847
91594493,40,0,1.1464187439822644
91594493,40,1,1.0998798910207328
91594493,40,2,1.1646432703744583
91594493,40,3,1.0694457153330188
91594493,40,4,1.0429730443441356
91594493,45,0,1.1048379265384265
91594493,45,1,1.0627344269219026
91594493,45,2,1.0667206362372208
91594493,45,3,1.1363663338461447
91594493,45,4,1.0938753627651787
