source_id,n_profiles,seed,rmse
120020090,1,0,1.6264475001240981
120020090,1,1,1.4877242461815512
120020090,1,2,1.4486502144344626
120020090,1,3,1.78908431862009
120020090,1,4,1.5537137731357946
120020090,2,0,1.5444955877571207
120020090,2,1,1.512638778019473
120020090,2,2,1.4934730009785115
120020090,2,3,1.6930689579892144
120020090,2,4,1.4356982132389442
120020090,5,0,1.5587865426797392
120020090,5,1,1.551514560318908
120020090,5,2,1.3978633657354678
120020090,5,3,1.5485812265074996
120020090,5,4,1.4644320525414605
120020090,10,0,1.452218258634871
120020090,10,1,1.6509898501375349
120020090,10,2,1.664904837902632
120020090,10,3,1.5105157956039914
120020090,10,4,1.6276210439329475
120020090,15,0,1.442142140132252
120020090,15,1,1.6463646882990535
120020090,15,2,1.621461258484842
120020090,15,3,1.6322536091586357
120020090,15,4,1.4710860327471456
120020090,20,0,1.4596487355194079
120020090,20,1,1.4064812458575073
120020090,20,2,1.555241211490461
120020090,20,3,1.4054037209703607
120020090,20,4,1.294205968738276
120020090,25,0,1.3893791989170585
120020090,25,1,1.3762489185699525
120020090,25,2,1.403941585561306
120020090,25,3,1.4772975715284213
120020090,25,4,1.3552316205790855
120020090,30,0,1.3414380945675026
120020090,30,1,1.2597510047609146
120020090,30,2,1.41434217858247
120020090,30,3,1.5054511802624522
120020090,30,4,1.3505961740585386
120020090,35,0,1.3422477980280267
120020090,35,1,1.262137772791777
120020090,35,2,1.6438627255585214
120020090,35,3,1.345642012777582
120020090,35,4,1.4231512473311334
120020090,40,0,1.367358310753135
120020090,40,1,1.2390392862570498
120020090,40,2,1.4979097892142126
120020090,40,3,1.3335321402141564
120020090,40,4,1.3937363619135557
120020090,45,0,1.3422683129962423
120020090,45,1,1.3797529478358088
120020090,45,2,1.5957143786058103
120020090,45,3,1.3139421778081826
120020090,45,4,1.3525429966311675
120020090,50,0,1.3919160248388642
120020090,50,1,1.3489008129343334
120020090,50,2,1.6788829140224166
120020090,50,3,1.3224745752750648
120020090,50,4,1.3556889621717454
