target_id,source_id,pb-mtl_rmse,predicted_rmse,spearman,meta_rmse,n_obs_su,obs_temp_mean,obs_temp_skew,obs_temp_kurt,ad_glm_strat_perc,obs_temp_mean_airdif,dif_max_depth,dif_surface_area,dif_sw_mean_au,dif_ws_mean_au,dif_lathrop_strat,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_sqrt_surface_area
nhdhr_120018007,nhdhr_34129366,2.32828292517336,2.3054173655231756,0.4213982050070854,1.0196386296965643,820.0,17.761061550853057,0.7355218916987631,0.10690627496196603,0.016769336071184138,10.552713058969928,1.5240000000000005,15745.833509999997,-0.649570463823153,-0.01191935161054758,0,-0.016769336071184138,37.03703703703705,10.011401993655287
nhdhr_120018008,nhdhr_120018379,2.04087149929922,1.1698938779131611,0.603735632183908,0.48330878988060655,1269.0,13.436647617488902,0.10201039872834969,1.4986532582118615,0.145242984257358,6.028285132056478,-1.257603,1804217.3059999999,7.910572904530909,0.8215454676087974,0,-0.145242984257358,31.89296709257726,29.448888279523512
nhdhr_120018012,nhdhr_126212479,4.14424621162346,0.17391302244415638,0.3551369863013698,1.3497833335071812,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.015195071868583154,12.40272791409291,2.1377324,43078802.8,11.487701807942074,0.660051739506816,0,-0.015195071868583154,108.01353602267821,151.8113436521131
nhdhr_120018013,nhdhr_126212479,4.25528909591082,0.9903732065872745,0.12257124862226418,1.7038841351920997,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.06262833675564683,12.40272791409291,1.833148,41935597.331,11.487701807942074,0.660051739506816,0,-0.06262833675564683,86.00570697739447,130.1247750596637
nhdhr_120018014,nhdhr_120018459,1.77044332874399,1.255615380038499,0.7307628719886632,0.5719397106501238,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.11882272416153322,13.214065508642085,3.6576000000000004,2848943.721000001,3.132542826717014,0.6818884060669985,0,-0.11882272416153322,50.000000000000014,44.75636846429547
nhdhr_120018017,nhdhr_126212479,2.2778267380600403,1.0612389024376305,0.39782711384034003,0.49087683832504586,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.073990417522245,12.40272791409291,1.8288,42400189.360999994,11.487701807942074,0.660051739506816,0,-0.073990417522245,85.71428571428572,137.55744377112444
nhdhr_120018025,nhdhr_151949699,2.13803051662821,1.484395186625556,0.7052550779404817,0.46469843996264226,378.0,20.430485510528936,1.268343393251227,2.0833439711577,0.15325119780971935,14.47608520802618,-0.3048000000000002,2194249.334,-3.0204979056863692,0.27378845078012093,0,-0.15325119780971935,5.128205128205131,48.81582910993564
nhdhr_120018027,nhdhr_126212479,2.60140139476485,1.3027729021466345,0.5231656432057943,0.4103838210456653,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.21690622861054076,12.40272791409291,1.526564,43634877.4159,11.54637582072749,0.5915409879522007,0,-0.21690622861054076,66.81629855413229,171.03221377294733
nhdhr_120018036,nhdhr_120018459,2.30511562279174,1.6292825109996179,0.18254999212722403,1.5146714945966466,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.21423682409308692,13.214065508642085,0.9144000000000005,2945427.5820000004,3.191216839502431,0.6133776545123832,0,-0.21423682409308692,10.52631578947369,47.201099364821744
nhdhr_120018046,nhdhr_166867866,3.57552342821913,2.138273619883932,0.6279207998740355,1.2609046832588138,1615.0,13.641056870078666,0.45045067154667784,1.1106289952026016,0.02094455852156063,8.119937412075924,16.459200000000003,21364930.033,0.22208790812538837,0.5083230830693544,0,0.02094455852156063,49.54128440366972,56.134879838918884
nhdhr_120018047,nhdhr_126212479,2.21686203322042,1.2485513061397087,0.5079082034325303,0.4892863459172736,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.20260095824777546,12.40272791409291,1.248,43468031.4203,11.580228568660374,0.6143595482760689,0,-0.20260095824777546,51.48514851485149,163.80904549492473
nhdhr_120018055,nhdhr_81002103,2.3182290924936204,2.182250301981138,0.9167965674696897,0.7508217633459221,2367.0,11.411174409107653,0.24166216540582097,1.254378399845348,0.1363449691991786,7.4639002111646064,4.571999999999999,2067741.3123999997,-11.415249727383099,0.5511176411463974,0,-0.1363449691991786,39.99999999999999,71.43544829017529
nhdhr_120018060,nhdhr_81002103,2.46934443764873,2.0773901905576984,0.6636986301369863,1.110211423812375,2367.0,11.411174409107653,0.24166216540582097,1.254378399845348,0.10376454483230657,7.4639002111646064,3.048,1467108.3309999998,-11.736504226530798,0.5206148974250926,0,-0.10376454483230657,25.0,39.440423395163016
nhdhr_120018061,nhdhr_139268769,2.8648098760889,2.3740315072209666,0.8342859392221696,0.6797688601994568,1616.0,19.987029230613867,0.687387599431055,0.6072078372698813,0.1634496919917865,12.130544429777299,0.0,627682.7496,25.51501933449171,0.4787727472983745,-1,-0.1634496919917865,0.0,63.62909845435313
nhdhr_120018072,nhdhr_141288680,2.10513240385133,2.1253299234807117,0.9543575814832309,0.5515547664405404,3058.0,12.17309075245312,0.7219038994625351,0.4926997442360723,0.06324435318275157,4.069487427881382,6.098399999999998,-51849.695200000075,1.5752842142516954,-0.11226956610477945,0,-0.06324435318275157,38.47376788553258,3.12322886688814
nhdhr_120018073,nhdhr_81002103,2.4028477742791297,2.1744979714587798,0.7648677373641946,0.7520745881043004,2367.0,11.411174409107653,0.24166216540582097,1.254378399845348,0.14291581108829565,7.4639002111646064,4.571999999999999,1927370.0935999998,-11.736504226530798,0.5206148974250926,0,-0.14291581108829565,39.99999999999999,62.07065976132532
