target_id,source_id,predicted_rmse,n_obs_su,obs_temp_mean,obs_temp_skew,obs_temp_kurt,ad_glm_strat_perc,obs_temp_mean_airdif,dif_max_depth,dif_surface_area,dif_sw_mean_au,dif_ws_mean_au,dif_lathrop_strat,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_sqrt_surface_area
nhdhr_0b5e30c9-8c3f-401b-9931-91ac59b2662a,nhdhr_120020805,1.6762379539423637,1345.0,13.99490363665653,0.553458749094875,0.9647110538084629,0.17193702943189593,8.661099707111592,-2.1335999999999995,-2183353.7078,11.163847974418758,-0.7901573220400051,0,0.17193702943189593,13.86138613861386,82.18616469887965
nhdhr_0cb9b9cf-3f4b-4061-9608-9f965f202b85,nhdhr_32672122,2.5428914829300058,1525.0,14.697290796421997,0.2622425942673079,1.119091272644329,0.03887748117727585,7.024472040233546,3.8392,219070.98129999998,1.6474446718987963,0.615217730081127,0,-0.03887748117727585,55.48297589456038,44.268717241191624
nhdhr_105231881,nhdhr_120019371,1.8305494645893186,4065.0,16.768640219332475,0.4125676080246403,0.5684264243737696,0.14565366187542778,12.435434537063,14.52558,88935243.68,-23.940325169631564,-0.13219000316021656,1,0.14565366187542778,88.53395453955343,109.49153059875216
nhdhr_105567402,nhdhr_126212479,0.8948259760165065,255.0,19.739525116558266,0.8199728416962276,1.0977704896507623,0.0264887063655031,12.40272791409291,-2.752,-438800670.2,13.182556846472181,-0.004195215228286919,0,0.0264887063655031,62.20614828209765,107.31847898693994
nhdhr_105567690,nhdhr_45728298,1.7873114873699565,939.0,12.404974563932836,0.22484797548858418,1.1642499557879746,0.0848733744010951,5.574680191620464,4.267199999999999,190674.447,11.341510345848775,-0.50076000832712,0,0.0848733744010951,37.83783783783783,22.204554237204263
nhdhr_105567764,nhdhr_45728298,1.5693327303128732,939.0,12.404974563932836,0.22484797548858418,1.1642499557879746,0.01622176591375768,5.574680191620464,-1.828800000000001,58072.94129999995,11.341510345848775,-0.50076000832712,0,-0.01622176591375768,12.765957446808518,5.801135476345244
nhdhr_105567868,nhdhr_143418891,1.2300915017444083,180.0,12.871248363249292,0.005632349997091038,0.9567939628107043,0.08220396988364137,7.765001318546401,-0.6034960000000016,-625904082.99,7.78332810245692,0.19547442980115282,0,0.08220396988364137,6.706813723376513,122.23772657583476
nhdhr_105569676,nhdhr_34130604,2.561271950557878,2669.0,11.748103757820077,0.7443501344880421,0.6788696986595983,0.01375770020533884,4.520620594921536,-6.76,243378.73889999994,3.0035156609674516,-0.4119016108335454,0,-0.01375770020533884,36.305048335123516,22.778618245680228
nhdhr_105953415,nhdhr_86274823,0.7280350300490374,530.0,20.00971311045783,0.3659130261516747,0.4920261382754427,0.22683093771389462,14.420086866471657,-1.4350689999999995,-2386902.3879,15.335159181491235,-0.522728497254688,1,0.22683093771389462,17.21215066636305,79.70966199329446
nhdhr_105953803,nhdhr_155635994,1.5049121080840844,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.1397672826830938,5.050645494672141,7.619999999999999,1426901.7789999999,15.785748355256061,-0.5610545478768043,0,-0.1397672826830938,40.0,29.337502158525414
nhdhr_105953947,nhdhr_143396594,-0.047221703725053084,72.0,12.177496519506159,0.08213499615894498,1.255140738761271,0.026214921286789872,7.181326383260858,-0.9420329999999999,40120876.664,19.933818006740495,-0.012887866662450342,0,-0.026214921286789872,48.83572098983739,109.6419865317976
nhdhr_105953961,nhdhr_120017988,0.43365500429917686,289.0,17.791567961644425,0.9133250898289582,0.031282496464928755,0.05544147843942504,11.03456121397352,1.8288000000000002,2447555.664999999,9.13922946926067,-0.7112055769931316,0,0.05544147843942504,26.08695652173913,26.089004654256954
nhdhr_105954081,nhdhr_143418891,0.2691342630300296,180.0,12.871248363249292,0.005632349997091038,0.9567939628107043,0.06755646817248456,7.765001318546401,-1.9714960000000001,-8022898.490000002,19.361342007767774,0.0667611711551297,0,-0.06755646817248456,20.361957114935663,9.41200129679287
nhdhr_105954161,nhdhr_120017988,0.6758255667001356,289.0,17.791567961644425,0.9133250898289582,0.031282496464928755,0.013620807665982226,11.03456121397352,3.9624,4400687.602999999,9.13922946926067,-0.7112055769931316,0,0.013620807665982226,66.66666666666667,63.918409305199255
nhdhr_105954281,nhdhr_34129366,2.1962500276239862,820.0,17.761061550853057,0.7355218916987631,0.10690627496196603,0.007871321013004806,10.552713058969928,-0.6095999999999995,24708.10424,11.083260731518749,-0.584272434324804,0,0.007871321013004806,11.764705882352933,16.73114087118911
nhdhr_105954353,nhdhr_120018459,1.540330262872925,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.1286789869952087,13.214065508642085,-6.055999999999999,-2351086.9049999993,12.38986131030589,-0.06127756200078327,-1,-0.1286789869952087,49.75353269799539,19.980665722498703
nhdhr_105954397,nhdhr_34124239,0.47912829589444833,198.0,20.50454576597058,0.7231123834713292,0.21000004284910911,0.036071184120465394,13.490887436393756,0.0,306976.97699999996,11.20318544172926,-0.48969555668326503,0,-0.036071184120465394,0.0,12.066896754732326
nhdhr_105954475,nhdhr_120018114,1.9601624819421213,6047.0,14.109253400053436,0.4180898937124333,0.9693257419271002,0.10917180013689254,7.0499165778068775,2.7536000000000023,80304147.52,11.256494462633981,-0.32814197306440995,0,-0.10917180013689254,9.264143833772954,60.591063589080406
nhdhr_105954673,nhdhr_34119718,0.22177619263173756,95.0,20.930794701986756,1.2370520378531114,1.8105861820955944,0.15728952772073918,14.250502373732258,-0.878933,1371977.7049999998,11.957027401788906,-0.5506070938246306,0,-0.15728952772073918,44.83131759799054,65.63399613045524
nhdhr_105954683,nhdhr_120018114,1.4245296837282198,6047.0,14.109253400053436,0.4180898937124333,0.9693257419271002,0.07563312799452432,7.0499165778068775,21.041600000000003,110973612.909,12.862759779440836,-0.5399176279981006,0,0.07563312799452432,102.2469289379568,158.24989923681164
nhdhr_105954729,nhdhr_155635994,1.2682567426812525,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.12648870636550302,5.050645494672141,-0.03999999999999915,350765.78699999955,19.04007886160136,-0.5288206606884533,0,-0.12648870636550302,0.1748251748251711,5.8079152787804516
nhdhr_105954731,nhdhr_120020343,1.8682114217246693,894.0,18.124439829187153,0.3180414137797117,0.5835919505094189,0.09650924024640661,11.435046088855275,-3.6576000000000004,5062120.411,11.867118039516072,-0.5399734065543207,-1,-0.09650924024640661,28.571428571428577,39.491032740357795
nhdhr_106350457,nhdhr_155635994,1.991746468485409,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.26721423682409307,5.050645494672141,7.059999999999999,2336341.9524,12.396311853845049,-0.5084148184742374,0,-0.26721423682409307,36.52353854112778,63.33182539417116
nhdhr_106350513,nhdhr_32672122,2.5501254143307173,1525.0,14.697290796421997,0.2622425942673079,1.119091272644329,0.11622176591375766,7.024472040233546,-5.1815999999999995,23584.203700000013,6.90460412670123,-0.05800947985621363,0,-0.11622176591375766,45.33333333333333,3.3012443551672064
nhdhr_106350567,nhdhr_47726570,2.5035292105721014,1168.0,10.012264439818964,1.1450971418559623,0.0477632378410906,0.006365503080082102,4.862602727936669,14.9352,826377.6129,5.147293650786878,0.4323019321417263,0,0.006365503080082102,67.58620689655173,55.74538815414909
nhdhr_106350575,nhdhr_86274823,1.167981112584653,530.0,20.00971311045783,0.3659130261516747,0.4920261382754427,0.045448323066392904,14.420086866471657,3.048,71339.56919999997,11.01697689988373,-0.07719523252797789,1,0.045448323066392904,50.0,7.0588315546278135
nhdhr_106350665,nhdhr_120017988,1.6150105180213945,289.0,17.791567961644425,0.9133250898289582,0.031282496464928755,0.19185489390828198,11.03456121397352,4.267200000000001,5857299.291499999,8.572894785353924,-0.4645777403619804,0,-0.19185489390828198,73.68421052631581,147.4574527471836
nhdhr_106350753,nhdhr_120018074,2.401092071851026,1831.0,11.801249002615881,0.6166637715873116,1.0484653047509485,0.06392881587953447,4.81378167357679,3.048,-115254.01379999996,6.5781980184947315,-0.4717977442714383,0,0.06392881587953447,24.390243902439025,16.85537042689068
nhdhr_106350797,nhdhr_120018459,1.797497483161031,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.3439425051334702,13.214065508642085,1.2191999999999998,4485991.943000001,9.769414857997162,0.14157991024094496,-1,-0.3439425051334702,14.285714285714285,121.89965973268453
nhdhr_106350897,nhdhr_120020204,2.1893242394950594,797.0,13.034621559743812,0.3786560780005891,0.9902324643841074,0.07125256673511293,5.702481910355267,-7.620000000000001,117705.15959999996,7.337737782148736,-0.49584198691304904,0,-0.07125256673511293,46.728971962616825,14.672930274072005
nhdhr_106351063,nhdhr_120019849,2.164149402401141,2295.0,7.732722264659673,1.3385604418622268,0.8611404074638367,0.06036960985626283,0.9024278923473013,-3.0479999999999983,240913.71820000006,10.810432163150608,-0.2771388249654487,0,-0.06036960985626283,11.627906976744178,20.427944797263052
nhdhr_106351105,nhdhr_155635994,1.4460945703987351,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.10561259411362078,5.050645494672141,15.544799999999999,1987296.301,12.396311853845049,-0.5084148184742374,1,-0.10561259411362078,103.03030303030303,47.64202567969687
nhdhr_106351239,nhdhr_120018459,1.28294582807137,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.2522245037645448,13.214065508642085,3.6576000000000004,4512534.4795,11.349715687545086,0.18181663582329133,-1,-0.2522245037645448,50.000000000000014,124.97532608555291
nhdhr_106351301,nhdhr_91595845,2.559582918785888,370.0,14.172853065467375,0.21594467639002385,1.3768428068285405,0.08021902806297054,6.840713416078831,7.315200000000001,-25779.337639999998,8.918038611696659,-0.45560526133070267,0,0.08021902806297054,77.41935483870968,19.624627973538292
nhdhr_106351361,nhdhr_86274823,1.6270873010736993,530.0,20.00971311045783,0.3659130261516747,0.4920261382754427,0.056741957563312795,14.420086866471657,1.8288000000000002,166987.27759999997,12.597277729431653,-0.03695850694563152,1,-0.056741957563312795,27.272727272727277,18.37890182942214
nhdhr_106351401,nhdhr_120020240,2.069111303864342,898.0,16.84756341707506,0.39868069463600103,0.8041340801035859,0.14421629021218352,9.596644557040234,10.9728,3748391.7387999995,9.957293345826344,-0.49722633717307785,0,-0.14421629021218352,100.0,140.63878478654232
nhdhr_106351723,nhdhr_141288680,1.8266052850124088,3058.0,12.17309075245312,0.7219038994625351,0.4926997442360723,0.09260780287474335,4.069487427881382,3.050399999999998,-14445.360900000087,9.576001853271123,-0.45104328070015187,0,-0.09260780287474335,17.556461081566393,0.8899861492878285
nhdhr_106351867,nhdhr_45722930,1.4697902962696736,1256.0,13.066882615464392,0.2751858543652181,1.2041786103784202,0.03764544832306638,6.9393476835788555,-2.2278299999999973,-127765.20939999993,11.251148356918975,0.15261401533360708,0,-0.03764544832306638,8.062641516398928,6.170819505236564
nhdhr_106351875,nhdhr_45722930,2.4367756599526444,1256.0,13.066882615464392,0.2751858543652181,1.2041786103784202,0.00917180013689245,6.9393476835788555,13.411200000000001,733904.344,10.96770963228812,0.11319774184387477,0,0.00917180013689245,67.6923076923077,67.52359471173676
nhdhr_106352151,nhdhr_155635994,1.108380681637657,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.21081451060917178,5.050645494672141,-0.6096000000000004,50512.834000000264,18.4504514467572,-0.451822095670392,0,-0.21081451060917178,2.6315789473684226,0.7961435283665941
nhdhr_106352181,nhdhr_155635994,1.7279898445050805,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.09158110882956871,5.050645494672141,-3.962399999999999,-3829565.242,18.51272344274153,-0.5136528330741936,0,-0.09158110882956871,15.950920245398766,38.86798629883243
nhdhr_106373218,nhdhr_120020343,1.3785140682525499,894.0,18.124439829187153,0.3180414137797117,0.5835919505094189,0.23162217659137574,11.435046088855275,7.010399999999999,9112342.5589,10.931393487375914,-0.5700823817344958,-1,-0.23162217659137574,93.87755102040815,166.29638826478083
nhdhr_106373244,nhdhr_120018459,1.240601558129884,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.18412046543463384,13.214065508642085,3.6576000000000004,4436845.03,13.670742014745372,0.032151038185810776,0,-0.18412046543463384,50.000000000000014,116.70255365519824
nhdhr_106373442,nhdhr_155635994,1.4554449823954603,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.14147843942505134,5.050645494672141,9.4488,1897617.915,18.822208911183424,-0.5471216804045773,0,-0.14147843942505134,52.10084033613446,44.25695792167029
nhdhr_106373896,nhdhr_45728298,1.4853362879136374,939.0,12.404974563932836,0.22484797548858418,1.1642499557879746,0.12710472279260787,5.574680191620464,4.876799999999999,29014.918599999975,13.937077455323816,-0.49753614683330927,0,0.12710472279260787,44.44444444444444,2.814911684337563
nhdhr_106373994,nhdhr_45728298,1.4634898905058695,939.0,12.404974563932836,0.22484797548858418,1.1642499557879746,0.047707049965776904,5.574680191620464,2.7432,-792.0101000000723,13.916225498454395,-0.4838284586483157,0,0.047707049965776904,22.78481012658228,0.07466379179090639
nhdhr_106374096,nhdhr_143249413,1.4595429603168182,892.0,13.171563186602954,0.4240086815785136,1.1439573005613168,0.01601642710472273,4.9543224102055134,8.2296,37349.251000000164,13.140449829581968,-0.4814050113779569,0,0.01601642710472273,56.84210526315788,1.6944693567575657
nhdhr_106374138,nhdhr_120018459,0.7826378189343802,1490.0,18.7610110483172,0.2636262163556341,0.7515625266821808,0.1673511293634497,13.214065508642085,-0.3048000000000002,3275246.0770000005,14.476360979718294,-0.03858068604456921,-1,-0.1673511293634497,3.2786885245901654,56.51702500024736
nhdhr_106374184,nhdhr_137059882,0.37929104716623724,255.0,20.15547761472684,1.833472127894175,3.3285096387397504,0.008487337440109488,12.184403287288728,-2.1336,-529725.1277000001,12.082485814167939,-0.5151512665860354,0,-0.008487337440109488,60.8695652173913,23.80699142552177
nhdhr_106374256,nhdhr_143249864,1.5718295124283133,1019.0,16.58440553138361,0.12325076822776429,1.0065582204913055,0.038398357289527674,8.337398580049902,1.219199999999999,-210560.2416,15.17411676023002,-0.5372564451584774,0,0.038398357289527674,12.121212121212112,29.236646898604015
nhdhr_106374264,nhdhr_155635994,1.6463554582363877,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.07234770704996574,5.050645494672141,-1.240000000000002,-3757707.9780000006,18.909973274434122,-0.6296613600990084,0,-0.07234770704996574,5.281090289608185,38.373239407577216
nhdhr_106374276,nhdhr_34124239,0.5389245753525741,198.0,20.50454576597058,0.7231123834713292,0.21000004284910911,0.03963039014373715,13.490887436393756,-1.952,208807.69999999972,11.606398639363562,-0.6214555968356477,0,-0.03963039014373715,48.508946322067594,7.887655652069841
nhdhr_106374394,nhdhr_45728298,1.3694986908160904,939.0,12.404974563932836,0.22484797548858418,1.1642499557879746,0.06317590691307329,5.574680191620464,0.6095999999999986,-297344.0956000001,13.937077455323816,-0.49753614683330927,0,0.06317590691307329,4.651162790697663,22.17602076679651
nhdhr_106374444,nhdhr_91595845,2.1456333826011753,370.0,14.172853065467375,0.21594467639002385,1.3768428068285405,0.04565366187542785,6.840713416078831,1.828800000000001,-35379.92973,13.106446445389764,-0.7671168208305166,0,0.04565366187542785,15.000000000000007,25.272792710014
nhdhr_106374534,nhdhr_155635994,1.4599504318856298,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.15913757700205333,5.050645494672141,11.5824,2383030.6437,19.721963472176213,-0.6182730809657264,0,-0.15913757700205333,67.85714285714286,65.82779375055271
nhdhr_106374542,nhdhr_155635994,1.337204973535451,1519.0,14.186740458582284,0.6426413876990663,1.0220776912235014,0.1475701574264202,5.050645494672141,11.5824,2149941.108,19.721963472176213,-0.6182730809657264,0,-0.1475701574264202,67.85714285714286,54.38704078883047
nhdhr_106374666,nhdhr_120018132,1.9320196154783904,1008.0,12.762472284189943,0.7359078538302971,0.6463800313455614,0.03668720054757013,5.722680997464553,2.1335999999999995,159427.72379999998,13.771291904672097,-0.557915760851043,0,0.03668720054757013,15.38461538461538,23.028496218837606
nhdhr_107070310,nhdhr_34129544,5.878054461080891,3307.0,11.282984741058703,0.6577584782914557,0.9439079151767835,0.04360027378507869,4.074636249175574,-113.6904,168372.49580000003,11.533928889559036,-0.9127430349949224,0,-0.04360027378507869,134.4144144144144,11.801585996106073
nhdhr_107070482,nhdhr_137059882,0.6220485972755574,255.0,20.15547761472684,1.833472127894175,3.3285096387397504,0.024435318275153994,12.184403287288728,-3.3528,-1008688.9927000001,12.09129746000363,-0.7766875328420184,0,-0.024435318275153994,81.48148148148148,38.219573241058654
nhdhr_107071284,nhdhr_91691877,4.415566462998781,1081.0,11.767143445179865,0.7071378181192384,0.9638888296431043,0.009924709103353857,4.899998129320701,-56.5952,317718.05240000016,10.699257151379157,-0.5401663862909958,0,0.009924709103353857,84.84732183549617,18.19222115792279
nhdhr_107071480,nhdhr_143249413,1.5935710198198665,892.0,13.171563186602954,0.4240086815785136,1.1439573005613168,0.03032169746748803,4.9543224102055134,-2.743199999999998,-1730106.526,12.905553430765451,-0.7528454863911591,0,0.03032169746748803,13.740458015267167,45.84896772610588
nhdhr_107071492,nhdhr_91685475,1.9283715414509763,520.0,12.10180253590034,0.8903261297015197,0.3840290486534679,0.03750855578370982,5.397287638533123,-0.9144000000000005,-28142.39240000001,11.103635116260705,-0.6512963930704956,0,0.03750855578370982,6.060606060606064,7.127720295182341
nhdhr_107071626,nhdhr_120018132,1.935282287950611,1008.0,12.762472284189943,0.7359078538302971,0.6463800313455614,0.18083504449007526,5.722680997464553,4.267200000000001,-163475.48939999996,12.052698581318367,-0.7529109232745643,0,0.18083504449007526,33.333333333333336,16.06127477459971
nhdhr_107072210,nhdhr_143249413,1.3584345245392893,892.0,13.171563186602954,0.4240086815785136,1.1439573005613168,0.16030116358658453,4.9543224102055134,-7.010400000000001,22327.591000000015,13.180605026452838,-0.6895969162288544,0,-0.16030116358658453,31.724137931034484,1.0060603060676407
nhdhr_107072918,nhdhr_120019636,0.9196423172372926,475.0,18.300797969738113,0.21942736166093973,0.8987818691726157,0.0029431895961670174,11.441040593484916,5.7912,4453903.7870000005,13.80261801516636,-0.5587499977280874,1,-0.0029431895961670174,62.295081967213115,67.84329620963872
nhdhr_107074156,nhdhr_152335372,2.027431226093357,1631.0,15.126472435882013,0.5895177305079943,0.789278566442317,0.12600958247775496,5.833315511769577,2.4167999999999985,78705.14500000002,10.428507571226078,-0.5016470159571091,0,-0.12600958247775496,12.593009441630704,1.9528810257541975
nhdhr_107074838,nhdhr_91595845,2.3600552238148147,370.0,14.172853065467375,0.21594467639002385,1.3768428068285405,0.07234770704996585,6.840713416078831,7.006400000000001,-7401.718880000008,9.566261078596455,-0.5157035907611323,0,0.07234770704996585,72.95901366211264,6.4853788753309285
nhdhr_107116606,nhdhr_143249413,1.8961857552467418,892.0,13.171563186602954,0.4240086815785136,1.1439573005613168,0.05516769336071192,4.9543224102055134,3.9624000000000006,31932.793999999994,-1.370612247722761,-0.054336423023904956,0,-0.05516769336071192,23.853211009174316,1.4451549519750075
nhdhr_107116608,nhdhr_47726570,1.9394788528013744,1168.0,10.012264439818964,1.1450971418559623,0.0477632378410906,0.09185489390828194,4.862602727936669,16.764,542213.9933999999,-3.796865328411286,0.7627090004316655,0,0.09185489390828194,79.13669064748203,29.43871997813718
nhdhr_107118136,nhdhr_37648633,1.6467838275556215,918.0,17.361438697371703,0.32837197190173417,0.43924942719125726,0.10643394934976047,10.17741827804657,5.1815999999999995,181659.71420000016,-3.0792928476639077,-0.5136926610044301,1,0.10643394934976047,61.81818181818181,8.464480586297432
nhdhr_107514008,nhdhr_81002103,2.040825693832003,2367.0,11.411174409107653,0.24166216540582097,1.254378399845348,0.07405886379192328,7.4639002111646064,4.571999999999999,1481938.1789999998,-23.110689182799916,0.3871038543399976,0,-0.07405886379192328,39.99999999999999,40.03829776694989
nhdhr_107514374,nhdhr_137059882,1.1569698361033782,255.0,20.15547761472684,1.833472127894175,3.3285096387397504,0.1401095140314853,12.184403287288728,0.3048000000000002,255871.40000000002,5.091071172208984,-0.044149179361438584,0,-0.1401095140314853,13.333333333333341,17.527822604307243
nhdhr_109944440,nhdhr_69886156,1.751667217349097,1933.0,13.015595704213322,0.11436360347146955,1.1282076615942715,0.09705681040383296,8.049561895313524,-2.363200000000001,-1013134.6439999999,-27.54622896791105,0.5659517118285504,-1,0.09705681040383296,25.738433388516174,23.909504106860524
nhdhr_109944984,nhdhr_81002103,1.802046412843699,2367.0,11.411174409107653,0.24166216540582097,1.254378399845348,0.014784394250513255,7.4639002111646064,9.142828999999999,2463373.0909999995,-32.30851802017443,-0.1202890292062957,1,-0.014784394250513255,99.98079191232888,113.58899897527756
nhdhr_109945392,nhdhr_69886156,1.6861317772420654,1933.0,13.015595704213322,0.11436360347146955,1.1282076615942715,0.25831622176591373,8.049561895313524,-3.8902399999999986,-1527029.1320000002,-27.273171100109238,-0.2319823699376169,-1,0.25831622176591373,39.11707450488279,32.57689434847478
nhdhr_109945420,nhdhr_74924599,2.525305724833524,686.0,13.713585344543318,0.1606526053231892,0.8201647162149102,0.08343600273785079,8.336051567256469,16.490622000000002,4672216.190099999,-27.045010286036614,-0.5131464434555957,0,0.08343600273785079,91.60739584329207,138.27125366412102
