source_id,n_profiles,seed,rmse
34131145,1,0,1.5913473341287614
34131145,1,1,1.9405303114906147
34131145,1,2,1.5555571366636658
34131145,1,3,1.3558889584337679
34131145,1,4,3.265677993702573
34131145,2,0,2.0379469230267415
34131145,2,1,1.2950949145117123
34131145,2,2,1.7272257509494473
34131145,2,3,1.3292421817762463
34131145,2,4,2.875529218606004
34131145,5,0,2.1249037176660353
34131145,5,1,1.4158919237586889
34131145,5,2,1.4569725197009866
34131145,5,3,1.8424644202281353
34131145,5,4,2.741863415257654
34131145,10,0,1.939728859524162
34131145,10,1,1.4340967528057385
34131145,10,2,1.3844675123656358
34131145,10,3,1.7678808779402018
34131145,10,4,1.9457156010359786
34131145,15,0,1.8309995509695676
34131145,15,1,1.3674292963659136
34131145,15,2,1.3846276122019527
34131145,15,3,1.8791676626262546
34131145,15,4,1.5939738315053267
34131145,20,0,1.719403253582093
34131145,20,1,1.5361646428156708
34131145,20,2,1.3329781211967404
34131145,20,3,1.6945775394348392
34131145,20,4,1.5068905023224437
34131145,25,0,1.4095539562233126
34131145,25,1,1.4852237956009668
34131145,25,2,1.3433914040104147
34131145,25,3,1.3991640579871478
34131145,25,4,1.5738952033442077
34131145,30,0,1.347524688514755
34131145,30,1,1.2636883694991121
34131145,30,2,1.586894860966548
34131145,30,3,1.5459547243662621
34131145,30,4,1.3024925339176248
34131145,35,0,1.3686027085715364
34131145,35,1,1.287932942534904
34131145,35,2,1.461813153808925
34131145,35,3,1.6133848777732598
34131145,35,4,1.582010850891911
34131145,40,0,1.394080656745559
34131145,40,1,1.3108793245276025
34131145,40,2,1.529308388079259
34131145,40,3,1.8311427718532336
34131145,40,4,1.5141277772950887
34131145,45,0,1.475153749317407
34131145,45,1,1.3550071383598283
34131145,45,2,1.5415211367383745
34131145,45,3,1.2980471524404988
34131145,45,4,1.5680174403436755
34131145,50,0,1.424545396880424
34131145,50,1,1.4115227322621395
34131145,50,2,1.4242493250763952
34131145,50,3,1.499112918923874
34131145,50,4,1.4550714504428022
