source_id,n_profiles,seed,rmse
129225129,1,0,2.2102149217791616
129225129,1,1,1.4303320511697577
129225129,1,2,1.4482680329866662
129225129,1,3,1.2311803909788515
129225129,1,4,2.1870080169870705
129225129,2,0,2.387953568593146
129225129,2,1,1.306242729435991
129225129,2,2,1.30453303301336
129225129,2,3,1.1828985120170052
129225129,2,4,2.388130478875821
129225129,5,0,2.151553107938173
129225129,5,1,1.5330562149920992
129225129,5,2,1.402876213497288
129225129,5,3,1.2719669375963194
129225129,5,4,2.0424405097318576
129225129,10,0,1.527971993333298
129225129,10,1,1.342987166087436
129225129,10,2,1.2919001279075992
129225129,10,3,1.1887113256060406
129225129,10,4,2.020105801223587
129225129,15,0,1.484062472655638
129225129,15,1,1.2317471597978558
129225129,15,2,1.3159051613005075
129225129,15,3,1.2800297759458041
129225129,15,4,1.586796713975375
129225129,20,0,1.3544061237620335
129225129,20,1,1.2693760346237155
129225129,20,2,1.3918792832881353
129225129,20,3,1.2304709818393413
129225129,20,4,1.356741642725339
129225129,25,0,1.343146083350335
129225129,25,1,1.2829635845082417
129225129,25,2,1.415186910068337
129225129,25,3,1.3555389850777604
129225129,25,4,1.425435973466991
129225129,30,0,1.3475935198495623
129225129,30,1,1.261974210923123
129225129,30,2,1.3960169352832055
129225129,30,3,1.2922182941325138
129225129,30,4,1.3685909839355972
129225129,35,0,1.229173113646825
129225129,35,1,1.2228110746536187
129225129,35,2,1.3952104098703721
129225129,35,3,1.3103421644198259
129225129,35,4,1.3345240311616995
129225129,40,0,1.3013914087870988
129225129,40,1,1.305609920948527
129225129,40,2,1.1822299329988366
129225129,40,3,1.299875704549719
129225129,40,4,1.3432145603262686
129225129,45,0,1.2891966225478775
129225129,45,1,1.2802462104387302
129225129,45,2,1.355510740425709
129225129,45,3,1.3131056452186671
129225129,45,4,1.390945664880067
129225129,50,0,1.2318590187729412
129225129,50,1,1.3200851157833307
129225129,50,2,1.392846423534277
129225129,50,3,1.3397208179724254
129225129,50,4,1.3455586856458441
