source_id,n_profiles,seed,rmse
91598525,1,0,1.8254058991177144
91598525,1,1,1.447817902518199
91598525,1,2,1.923203548674564
91598525,1,3,1.9538625287987532
91598525,1,4,1.9397438751807454
91598525,2,0,2.2346932054412054
91598525,2,1,1.415842806760137
91598525,2,2,1.5408267319029443
91598525,2,3,1.808942690099413
91598525,2,4,1.5915722530948309
91598525,5,0,1.75510399388246
91598525,5,1,1.4419324148623889
91598525,5,2,1.6443128285693562
91598525,5,3,2.0792268178729554
91598525,5,4,1.7277707806385278
91598525,10,0,2.11966955511077
91598525,10,1,2.029781951864351
91598525,10,2,1.553263365956599
91598525,10,3,1.7163683272784578
91598525,10,4,1.6380171185333365
91598525,15,0,1.9025897438941748
91598525,15,1,2.049461688821942
91598525,15,2,1.3250425832541362
91598525,15,3,1.5281258988037674
91598525,15,4,1.6871807869717588
91598525,20,0,2.0895781251393917
91598525,20,1,2.063052675778345
91598525,20,2,1.4050738638705367
91598525,20,3,2.0501323720593296
91598525,20,4,1.6520587846211143
91598525,25,0,1.2541913995831906
91598525,25,1,1.857860181199784
91598525,25,2,1.5482343651096073
91598525,25,3,1.7070149317910521
91598525,25,4,1.4719632941826553
91598525,30,0,1.3147320838452892
91598525,30,1,1.7283395618308997
91598525,30,2,1.5601612600667771
91598525,30,3,1.4954457444782465
91598525,30,4,1.3614966841980938
91598525,35,0,1.5131781565822608
91598525,35,1,1.5430608120637284
91598525,35,2,1.5267699601478073
91598525,35,3,1.528303423657464
91598525,35,4,1.8124666884178675
91598525,40,0,1.2448020493921717
91598525,40,1,1.821822001368404
91598525,40,2,1.7407387456623038
91598525,40,3,1.4093227693274732
91598525,40,4,1.9348845863835389
91598525,45,0,1.2375887328972304
91598525,45,1,1.7422751274744088
91598525,45,2,1.8586964602770195
91598525,45,3,1.4251892101136792
91598525,45,4,1.8583101276081426
91598525,50,0,1.267562919027405
91598525,50,1,1.647907983460299
91598525,50,2,1.6857221680227141
91598525,50,3,1.428557115443576
91598525,50,4,1.837077489052611
