source_id,n_profiles,seed,rmse
82815984,1,0,2.0054008300731843
82815984,1,1,2.442058790374591
82815984,1,2,2.2958669181724867
82815984,1,3,3.2078310075262917
82815984,1,4,2.491348048311604
82815984,2,0,5.578573345142374
82815984,2,1,2.554144322085543
82815984,2,2,2.2366855566962185
82815984,2,3,2.3114609570185873
82815984,2,4,2.2485467664989103
82815984,5,0,2.527086693601661
82815984,5,1,1.8968471086042356
82815984,5,2,2.07562321915272
82815984,5,3,2.09450921264775
82815984,5,4,2.262060751045517
82815984,10,0,2.569723731011028
82815984,10,1,1.9954016173834954
82815984,10,2,2.1671642977630823
82815984,10,3,1.9861249715773657
82815984,10,4,2.1242838073340327
82815984,15,0,2.1343043404645825
82815984,15,1,1.9481151293829704
82815984,15,2,2.257694020128069
82815984,15,3,1.9430053219388752
82815984,15,4,2.1790350408689925
82815984,20,0,2.1095895779889657
82815984,20,1,2.0865586734405612
82815984,20,2,2.085783729462603
82815984,20,3,1.8822240476177987
82815984,20,4,2.0721835744430415
82815984,25,0,2.0994587994293594
82815984,25,1,1.9850621584407324
82815984,25,2,2.291392839455442
82815984,25,3,1.8550789644957701
82815984,25,4,1.9563277227639326
82815984,30,0,2.0589850490978834
82815984,30,1,1.8980232914005184
82815984,30,2,2.133329050437618
82815984,30,3,1.7982247021792144
82815984,30,4,2.1272385958748856
82815984,35,0,1.8898246080516798
82815984,35,1,1.932504287107887
82815984,35,2,1.8934650406753437
82815984,35,3,1.7795733099042876
82815984,35,4,2.0081504013329217
82815984,40,0,2.3034154122156565
82815984,40,1,1.9717551052578979
82815984,40,2,2.011934251754758
82815984,40,3,1.7586528331354927
82815984,40,4,2.0198323013429205
82815984,45,0,2.144931327869267
82815984,45,1,1.967369269009162
82815984,45,2,2.0287837299687226
82815984,45,3,1.8437850736124983
82815984,45,4,2.108335632582923
82815984,50,0,2.2124506399477952
82815984,50,1,2.057385726999575
82815984,50,2,2.031839003547935
82815984,50,3,1.762483558016032
82815984,50,4,1.9654700336869737
