source_id,n_profiles,seed,rmse
74927813,1,0,4.9365375722676506
74927813,1,1,4.603713690891748
74927813,1,2,3.337192840917233
74927813,1,3,4.660906994718144
74927813,1,4,5.165667016199813
74927813,2,0,4.514684478612457
74927813,2,1,4.614630840075285
74927813,2,2,3.7751509629994175
74927813,2,3,4.6531305807629
74927813,2,4,4.889355635965071
74927813,5,0,3.549866729714027
74927813,5,1,4.03088754425068
74927813,5,2,4.369884373544111
74927813,5,3,4.629552341747286
74927813,5,4,3.8971203217336314
74927813,10,0,4.0131697978554
74927813,10,1,3.639464590780006
74927813,10,2,4.426628996719308
74927813,10,3,4.180768773478079
74927813,10,4,3.4194849852087645
74927813,15,0,3.600128904498037
74927813,15,1,3.6491802902670814
74927813,15,2,4.259578066530983
74927813,15,3,4.035460383567193
74927813,15,4,3.7856384493194817
74927813,20,0,3.6392862032844935
74927813,20,1,3.508519897700284
74927813,20,2,4.088671713590119
74927813,20,3,3.8957732500269056
74927813,20,4,3.868119135830316
74927813,25,0,3.851504301596931
74927813,25,1,3.8747458821450844
74927813,25,2,4.0146899510525325
74927813,25,3,3.6959680084557345
74927813,25,4,3.891298115692021
74927813,30,0,3.8214693302626705
74927813,30,1,3.7806833909847994
74927813,30,2,3.919436145743831
74927813,30,3,3.7593783075961347
74927813,30,4,3.824137276826192
74927813,35,0,3.904932524972896
74927813,35,1,4.06022179756696
74927813,35,2,3.994045846953937
74927813,35,3,4.097391900752769
74927813,35,4,4.045924914339585
