source_id,n_profiles,seed,rmse
91597227,1,0,3.8774561152762987
91597227,1,1,2.8101164062529174
91597227,1,2,3.796531956939374
91597227,1,3,2.6641785327510052
91597227,1,4,3.0013516743292663
91597227,2,0,3.1729391848309962
91597227,2,1,2.8462613060726123
91597227,2,2,3.094128309734335
91597227,2,3,2.226706785184742
91597227,2,4,3.1389348810640625
91597227,5,0,2.519771120308162
91597227,5,1,2.657772681011472
91597227,5,2,2.231927362708378
91597227,5,3,2.0692648045413615
91597227,5,4,2.54946489832536
91597227,10,0,2.326684061467284
91597227,10,1,2.360550910062
91597227,10,2,2.1924184511248077
91597227,10,3,2.166777941992454
91597227,10,4,2.2343544681763814
91597227,15,0,2.2058534233643683
91597227,15,1,2.181084329995655
91597227,15,2,2.3238159788276613
91597227,15,3,2.3658067604425637
91597227,15,4,1.9647158864067602
91597227,20,0,1.9482457984610748
91597227,20,1,2.20509425073498
91597227,20,2,2.255096162225079
91597227,20,3,2.114765728368499
91597227,20,4,1.9591726485563672
91597227,25,0,2.2181293542546676
91597227,25,1,1.993797724930488
91597227,25,2,2.1983874425187766
91597227,25,3,2.2835553826548103
91597227,25,4,2.1344412070460788
91597227,30,0,2.1732826148529725
91597227,30,1,2.0163210458166305
91597227,30,2,2.164496499055169
91597227,30,3,2.111896009134771
91597227,30,4,1.9343208466315795
91597227,35,0,2.099411919644406
91597227,35,1,2.1541191124302097
91597227,35,2,2.033703030724757
91597227,35,3,1.9628049089014141
91597227,35,4,1.8555498679984037
91597227,40,0,1.8788760902476342
91597227,40,1,1.9255082145125266
91597227,40,2,1.966978091045939
91597227,40,3,2.170472860805834
91597227,40,4,1.8541756225468475
