source_id,n_profiles,seed,rmse
91688615,1,0,3.050587334858276
91688615,1,1,3.0675270126684016
91688615,1,2,2.982176744603807
91688615,1,3,3.674816773315526
91688615,1,4,2.842299378975921
91688615,2,0,2.7944716565930543
91688615,2,1,3.045750835208365
91688615,2,2,3.047596873207427
91688615,2,3,2.8926648414068143
91688615,2,4,2.772561720768762
91688615,5,0,2.6250026940230025
91688615,5,1,2.4852413138486944
91688615,5,2,2.459204850329763
91688615,5,3,2.5448608578377194
91688615,5,4,2.7261169222238144
91688615,10,0,2.5460851242543674
91688615,10,1,2.5009252981704932
91688615,10,2,2.5033449487858244
91688615,10,3,1.6868850618479683
91688615,10,4,2.683866926284144
91688615,15,0,2.641071307416554
91688615,15,1,2.7252200213538766
91688615,15,2,2.5922842472737866
91688615,15,3,1.7300849894781454
91688615,15,4,2.7287503180518238
91688615,20,0,2.7561646163807394
91688615,20,1,2.783017048648231
91688615,20,2,2.4527177467278487
91688615,20,3,1.7986632301419867
91688615,20,4,2.7055062902643168
91688615,25,0,2.738416761881933
91688615,25,1,2.7906101831460353
91688615,25,2,2.653191420200096
91688615,25,3,2.0969530142584407
91688615,25,4,2.6485443261639054
91688615,30,0,2.6427233379711783
91688615,30,1,2.801993514842353
91688615,30,2,2.650607616371666
91688615,30,3,2.0323711323581044
91688615,30,4,1.7925769540282386
91688615,35,0,2.6565116558756676
91688615,35,1,2.7866136595671884
91688615,35,2,2.7767714709153535
91688615,35,3,2.002799078826871
91688615,35,4,1.7699039358908937
91688615,40,0,2.769229188293933
91688615,40,1,2.765715918238389
91688615,40,2,2.7438120207384347
91688615,40,3,2.012872647802999
91688615,40,4,1.7794781559645143
91688615,45,0,1.8025425668276975
91688615,45,1,1.8553796046569042
91688615,45,2,1.9979162598264029
91688615,45,3,1.9473333465860758
91688615,45,4,1.7896336448091483
91688615,50,0,1.8607802278622902
91688615,50,1,1.7867695643984718
91688615,50,2,1.8088827469969533
91688615,50,3,2.024900204687327
91688615,50,4,1.8959160145899459
