target_id,source_id,predicted_rmse , n_obs ,  obs_temp_mean ,  obs_temp_skew , obs_temp_kurt ,        obs_temp_mean_airdif ,  dif_max_depth ,  dif_surface_area ,        dif_sw_mean_au ,  dif_ws_mean_au ,  dif_lathrop_strat , dif_glm_strat_perc ,  ad_glm_strat_perc,         perc_dif_max_depth ,  perc_dif_surface_area
nhdhr_80005877,nhdhr_139268769,1.189223366503434,2370.0,19.5630754857997,0.5199060812590769,0.2799363026102153,11.706590684963132,-0.3047999999999993,556784.7349787201,33.407273231207824,0.12410553951525127,-1,-0.09264982531577526,0.09264982531577526,4.651162790697663,96.22827760131834
nhdhr_80005887,nhdhr_139268769,1.9861296268164321,2370.0,19.5630754857997,0.5199060812590769,0.2799363026102153,11.706590684963132,0.0,718527.933648743,33.407273231207824,0.12410553951525127,-1,-0.151706530502553,0.151706530502553,0.0,144.3590621215074
nhdhr_80006493,nhdhr_120018459,0.9597138688012257,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,5.7912,3795080.4881285345,10.22084133600518,0.19398200779689123,0,-0.15063155065842515,0.15063155065842515,92.68292682926828,132.27694704115856
nhdhr_80006603,nhdhr_120018459,1.8250253375430292,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,1.8288000000000002,4307002.0185951805,11.127333463551622,0.1839311746649006,-1,-0.32585326525127656,0.32585326525127656,22.222222222222225,164.8246831026541
nhdhr_80006805,nhdhr_120018459,1.4144815704785911,2117.0,18.34281994704325,0.22043091873313572,0.8579318144401524,12.795874407368135,-1.2192000000000007,3192356.70470813,11.127333463551622,0.1839311746649006,-1,-0.21519752754635846,0.21519752754635846,12.500000000000005,100.69244583551429
nhdhr_80994415,nhdhr_155635994,1.8154612550896334,2212.0,14.170081264108353,0.6492587384660081,1.022788316525949,5.033986300198212,-16.740000000000002,-12923188.39491218,18.768788785788786,-0.6843837295345776,0,0.018677774791722612,0.018677774791722612,53.60230547550433,133.79086686744537
nhdhr_80994915,nhdhr_139269431,2.4100000592308914,3066.0,10.869980519480519,0.8318427629982164,0.6627042791045037,3.3176453732043267,-33.2232,-631351.2239739001,13.973771022117916,-0.6289410943191465,0,-0.3136253695243214,0.3136253695243214,68.3385579937304,15.366086399516115
nhdhr_80994947,nhdhr_120018124,1.058491708505735,4530.0,11.987041522491348,0.5659827254693515,1.010921084793472,4.947250235765958,-7.026399999999999,46060.95772966498,11.968972607413946,-0.7571184795321386,0,0.10434023112066648,0.10434023112066648,33.640385315127254,5.005332499395211
nhdhr_80995251,nhdhr_120018129,1.2054113731756835,1566.0,19.13332753623189,0.699874311245655,0.0733391244319268,12.0935362495065,-0.4403679999999994,537608.749964196,11.968972607413946,-0.7571184795321386,0,-0.019416823434560526,0.019416823434560526,8.152269694604586,69.39003945841336
nhdhr_80995299,nhdhr_143249413,1.2387793620356418,1417.0,13.007818559556787,0.4603173429324215,1.125561607866869,4.790577783159348,4.876800000000001,495582.3966413579,13.825762079018546,-0.5624017275491635,0,-0.07356893308250467,0.07356893308250467,30.18867924528303,56.7641421989516
nhdhr_80995367,nhdhr_120018132,1.5879952556607182,1938.0,12.731941448382125,0.7408357888880823,0.6385730168766868,5.692150161656736,-0.3048000000000002,-88016.689655716,11.968972607413946,-0.7571184795321386,0,0.06893308250470309,0.06893308250470309,2.020202020202021,18.55074022962523
nhdhr_80995515,nhdhr_143249413,1.7091985461471697,1417.0,13.007818559556787,0.4603173429324215,1.125561607866869,4.790577783159348,6.4008,527861.445866574,13.304786212465302,-0.6181269307830419,0,-0.06167696855683957,0.06167696855683957,41.584158415841586,61.600149343508804
