source_id,n_profiles,seed,rmse
34242518,1,0,2.7460186078263114
34242518,1,1,2.248849129540927
34242518,1,2,4.105477903759142
34242518,1,3,3.5514547256602245
34242518,1,4,2.1517948354839707
34242518,2,0,2.73813668635805
34242518,2,1,2.4395668264650987
34242518,2,2,2.494732219130536
34242518,2,3,3.7161809235569603
34242518,2,4,2.8792024090377573
34242518,5,0,2.4434314512003623
34242518,5,1,2.4286729858766716
34242518,5,2,2.320053874310038
34242518,5,3,2.3614143260846396
34242518,5,4,2.8463446845897296
34242518,10,0,2.105908887237655
34242518,10,1,2.338920106588351
34242518,10,2,2.2040948998355514
34242518,10,3,1.9775642519884584
34242518,10,4,2.545664900515827
34242518,15,0,2.2657640415428255
34242518,15,1,2.589628460949072
34242518,15,2,2.0130917589474113
34242518,15,3,2.3603981970150913
34242518,15,4,2.6884373544704125
34242518,20,0,2.3413549826945492
34242518,20,1,1.9451284737127463
34242518,20,2,2.0535615807439824
34242518,20,3,2.1221889715616085
34242518,20,4,2.388035399344952
34242518,25,0,2.1808530093448577
34242518,25,1,1.9009087799326359
34242518,25,2,1.884287062018438
34242518,25,3,2.5038994155969037
34242518,25,4,1.9504966678392266
34242518,30,0,2.107458697427635
34242518,30,1,1.9829152757316786
34242518,30,2,1.8633309170368855
34242518,30,3,2.153039947918777
34242518,30,4,1.9321758261929574
34242518,35,0,2.2393630763818497
34242518,35,1,2.0597690950292895
34242518,35,2,2.001703886599603
34242518,35,3,2.132510769057761
34242518,35,4,2.0706702680832985
34242518,40,0,1.8491478189744075
34242518,40,1,1.950247342032404
34242518,40,2,1.8526704566203505
34242518,40,3,2.0101258608454615
34242518,40,4,1.9232590101590132
34242518,45,0,1.8563802230473156
34242518,45,1,2.030220056482519
34242518,45,2,1.9573666538498071
34242518,45,3,1.7832567093184695
34242518,45,4,1.9705913992067594
