source_id,n_profiles,seed,rmse
37648997,1,0,2.9228189915604856
37648997,1,1,3.2012791396264704
37648997,1,2,3.4503678957653525
37648997,1,3,2.2765198336370838
37648997,1,4,4.102479905906953
37648997,2,0,3.5297948897892297
37648997,2,1,2.2768582927287584
37648997,2,2,2.8145185775817403
37648997,2,3,2.5943229827497274
37648997,2,4,3.3494716684592385
37648997,5,0,3.5083133747863897
37648997,5,1,2.3145391687783596
37648997,5,2,2.8931813964668818
37648997,5,3,3.0719101134331694
37648997,5,4,2.241863319640284
37648997,10,0,2.45575502345396
37648997,10,1,2.179107204251724
37648997,10,2,2.306987860873457
37648997,10,3,2.883397194190832
37648997,10,4,2.779468616525207
37648997,15,0,2.0043408805215064
37648997,15,1,1.71837965918805
37648997,15,2,1.783452731995548
37648997,15,3,3.078603470813072
37648997,15,4,2.5869968336639175
37648997,20,0,2.0330282843556993
37648997,20,1,1.996415950287017
37648997,20,2,2.250557230377419
37648997,20,3,2.848924814021831
37648997,20,4,2.7233247881359826
37648997,25,0,1.78845813450816
37648997,25,1,1.9446251703662087
37648997,25,2,2.2559643457428993
37648997,25,3,2.026125576943981
37648997,25,4,2.190324822815298
37648997,30,0,1.8851313168137576
37648997,30,1,1.9638950843099234
37648997,30,2,2.0528669879792307
37648997,30,3,2.0752173077440457
37648997,30,4,2.0373957568748016
37648997,35,0,1.818158816011734
37648997,35,1,1.836632799772321
37648997,35,2,2.0436033872810095
37648997,35,3,2.012388395729218
37648997,35,4,2.0848416722074856
37648997,40,0,1.8550305109018568
37648997,40,1,2.018831712246626
37648997,40,2,2.062649183184976
37648997,40,3,2.07482253145167
37648997,40,4,1.95083176969963
