source_id,n_profiles,seed,rmse
91597267,1,0,2.351213638618671
91597267,1,1,3.218484430318599
91597267,1,2,4.076889378133765
91597267,1,3,2.4828626517590457
91597267,1,4,2.615081412507314
91597267,2,0,2.340889579388073
91597267,2,1,2.2110050006977704
91597267,2,2,2.7449426061492512
91597267,2,3,2.313833833420775
91597267,2,4,2.7032756603952777
91597267,5,0,1.928996930045907
91597267,5,1,2.25084945046344
91597267,5,2,2.0867327495895993
91597267,5,3,2.2430768378354973
91597267,5,4,2.086663231287266
91597267,10,0,2.045890630487696
91597267,10,1,2.1647041049733953
91597267,10,2,2.1444915349621794
91597267,10,3,2.279570908082736
91597267,10,4,2.0240235223086946
91597267,15,0,1.985277814731775
91597267,15,1,2.1018161943983107
91597267,15,2,2.4569251625021997
91597267,15,3,2.440809736104986
91597267,15,4,1.978709465570537
91597267,20,0,2.0191335848667062
91597267,20,1,2.0190936895886136
91597267,20,2,2.367189583225979
91597267,20,3,2.365656244109998
91597267,20,4,1.7078751349276478
91597267,25,0,1.966730391051059
91597267,25,1,2.0462436295633846
91597267,25,2,2.167950447417144
91597267,25,3,2.4531396255449582
91597267,25,4,1.8057195763654341
91597267,30,0,1.9558856211753592
91597267,30,1,2.0548748352965203
91597267,30,2,2.118190665614871
91597267,30,3,2.324482629036357
91597267,30,4,2.085449348308572
91597267,35,0,1.9531070162117656
91597267,35,1,2.1799008725964377
91597267,35,2,2.0025262259945333
91597267,35,3,2.282764018387449
91597267,35,4,2.1917895962867147
91597267,40,0,1.9269709760546718
91597267,40,1,2.220045309112485
91597267,40,2,2.004133378078298
91597267,40,3,2.091259006511172
91597267,40,4,2.0724689631197672
91597267,45,0,2.028001524772111
91597267,45,1,2.138513773470366
91597267,45,2,1.9241229930924963
91597267,45,3,2.127460438926985
91597267,45,4,1.9601468469511676
91597267,50,0,2.256835793940107
91597267,50,1,2.191577068835645
91597267,50,2,2.0053316919359494
91597267,50,3,2.0618125514982575
91597267,50,4,1.8678790365433555
