source_id,n_profiles,seed,rmse
120018135,1,0,1.8779751578705126
120018135,1,1,2.2049618892544083
120018135,1,2,2.2837735886972315
120018135,1,3,2.14866814261963
120018135,1,4,2.488037273633604
120018135,2,0,2.2697909246476105
120018135,2,1,2.326042580866109
120018135,2,2,2.3117176931988634
120018135,2,3,2.026947382523458
120018135,2,4,2.478963888503284
120018135,5,0,2.201091749874407
120018135,5,1,2.260706361610946
120018135,5,2,2.823325543246606
120018135,5,3,2.899450750564623
120018135,5,4,2.66687951739528
120018135,10,0,2.2934027411416182
120018135,10,1,2.659890520597431
120018135,10,2,2.331559695836581
120018135,10,3,2.679655856802934
120018135,10,4,2.7210291773776207
120018135,15,0,2.6291122350211884
120018135,15,1,2.243562027942069
120018135,15,2,1.9894152930705618
120018135,15,3,2.057759840702453
120018135,15,4,2.240078834691889
120018135,20,0,2.6367062821706964
120018135,20,1,2.112649660258856
120018135,20,2,1.974758966028271
120018135,20,3,2.256208059316715
120018135,20,4,2.290581648396754
120018135,25,0,2.1488202008192485
120018135,25,1,1.8904734080472345
120018135,25,2,2.328962568827882
120018135,25,3,2.2129488948889002
120018135,25,4,2.190006795347593
120018135,30,0,2.124635150291241
120018135,30,1,2.0642256035961095
120018135,30,2,2.134598792066626
120018135,30,3,2.3347791548060473
120018135,30,4,2.1661709483429883
