source_id,n_profiles,seed,rmse
120018078,1,0,2.2828263423997477
120018078,1,1,2.275640484007478
120018078,1,2,2.357085070409322
120018078,1,3,2.273282606087072
120018078,1,4,2.2083782830738734
120018078,2,0,2.195136115510949
120018078,2,1,2.4219108444204354
120018078,2,2,2.186451838673238
120018078,2,3,2.159739682868612
120018078,2,4,2.4207394433127645
120018078,5,0,2.263209349520704
120018078,5,1,2.1829132778250666
120018078,5,2,2.629543912749502
120018078,5,3,1.942901485918339
120018078,5,4,2.5047725913468506
120018078,10,0,2.1515860465172216
120018078,10,1,2.1514334493695775
120018078,10,2,2.389406234253147
120018078,10,3,2.427816724405241
120018078,10,4,2.6469839818088046
120018078,15,0,2.314834713303494
120018078,15,1,2.1099281882089285
120018078,15,2,2.3558231074189915
120018078,15,3,2.101724651883469
120018078,15,4,2.4262520004026986
120018078,20,0,2.352999526844273
120018078,20,1,2.292649019943325
120018078,20,2,2.2390965038312305
120018078,20,3,2.205506072261408
120018078,20,4,2.3341284892295007
120018078,25,0,2.1797162279628335
120018078,25,1,2.32468649992534
120018078,25,2,2.619103738367228
120018078,25,3,2.1397344077645033
120018078,25,4,2.4778539067373444
120018078,30,0,2.2442230487471715
120018078,30,1,2.2805234863239967
120018078,30,2,2.507461573149769
120018078,30,3,2.2433784538810357
120018078,30,4,2.289343245611834
120018078,35,0,2.3498749804049965
120018078,35,1,2.1648554927052768
120018078,35,2,2.389463982041078
120018078,35,3,2.229907243850356
120018078,35,4,2.2399419708401367
120018078,40,0,2.20818621263237
120018078,40,1,2.170924116785887
120018078,40,2,2.3983823525610246
120018078,40,3,2.226819056687867
120018078,40,4,2.3686378303382285
120018078,45,0,2.2964450530775053
120018078,45,1,2.2030917134864785
120018078,45,2,2.5296670150070693
120018078,45,3,2.1678178396800707
120018078,45,4,2.3608753179171247
120018078,50,0,2.132450245347069
120018078,50,1,2.349430459382042
120018078,50,2,2.34434438741515
120018078,50,3,2.292570468918093
120018078,50,4,2.379087502421428
