source_id,n_profiles,seed,rmse
155444215,1,0,2.4647051641779503
155444215,1,1,3.0420284508195112
155444215,1,2,1.9624628053787598
155444215,1,3,2.3634067584459766
155444215,1,4,1.4398569065624738
155444215,2,0,1.6747393680552065
155444215,2,1,3.707528668434156
155444215,2,2,1.5916213475171044
155444215,2,3,1.8555908893121809
155444215,2,4,1.6131407936505087
155444215,5,0,1.3961328398701467
155444215,5,1,1.1614713624462387
155444215,5,2,1.4278587015042783
155444215,5,3,1.4121999030084287
155444215,5,4,1.8234566506502592
155444215,10,0,1.2959510038578967
155444215,10,1,1.3236001793220906
155444215,10,2,1.3036955478380567
155444215,10,3,1.3884438512298751
155444215,10,4,1.4378216057022917
155444215,15,0,1.267388224548176
155444215,15,1,1.129639151588676
155444215,15,2,1.2826786883104442
155444215,15,3,1.300842384082783
155444215,15,4,1.5437739932990533
155444215,20,0,1.1668016628070128
155444215,20,1,1.3251447661053675
155444215,20,2,1.2424753008747764
155444215,20,3,1.2324136649866102
155444215,20,4,1.3977708889617741
155444215,25,0,1.084233185975732
155444215,25,1,1.332837533588265
155444215,25,2,1.1499381579659897
155444215,25,3,1.1909325743210377
155444215,25,4,1.3955322133985146
155444215,30,0,1.1898213541325706
155444215,30,1,1.3196049804790937
155444215,30,2,1.1657087513158788
155444215,30,3,1.2227428378053269
155444215,30,4,1.1393912614086346
155444215,35,0,1.1804563973975237
155444215,35,1,1.3070786267258343
155444215,35,2,1.1611283513742114
155444215,35,3,1.1381058323964781
155444215,35,4,1.1612833829706142
155444215,40,0,1.1600699094090112
155444215,40,1,1.2599485766356957
155444215,40,2,1.1815092351684706
155444215,40,3,1.0918733813908166
155444215,40,4,1.2126190494436884
155444215,45,0,1.179249817195848
155444215,45,1,1.265048045396686
155444215,45,2,1.155083380698108
155444215,45,3,1.1394267404583915
155444215,45,4,1.1637021014583706
155444215,50,0,1.162784272222114
155444215,50,1,1.2437721652140936
155444215,50,2,1.1554759581241743
155444215,50,3,1.1220164462117117
155444215,50,4,1.1900919886482508
