source_id,n_profiles,seed,rmse
69547885,1,0,1.8194677533683687
69547885,1,1,1.8087441982077976
69547885,1,2,1.3906265057569902
69547885,1,3,1.4086072576743998
69547885,1,4,1.6462312270533153
69547885,2,0,1.9160139379577021
69547885,2,1,1.8175729623573227
69547885,2,2,1.541135956057838
69547885,2,3,1.7211178868017103
69547885,2,4,1.6290399032879848
69547885,5,0,2.1289053711697483
69547885,5,1,1.575930421179346
69547885,5,2,1.3873349581990497
69547885,5,3,1.8018725826159254
69547885,5,4,1.4801874712508707
69547885,10,0,2.8021946841220933
69547885,10,1,1.4264853450260173
69547885,10,2,1.976565264717625
69547885,10,3,1.8106817801457828
69547885,10,4,1.686391204759164
69547885,15,0,1.5079372977048242
69547885,15,1,1.3611318785206632
69547885,15,2,1.4468093948779885
69547885,15,3,1.5588560023448097
69547885,15,4,1.6819592275768471
69547885,20,0,1.2910458478619349
69547885,20,1,1.2853518562502322
69547885,20,2,1.3637001703452325
69547885,20,3,1.5850108687094033
69547885,20,4,1.555960434688834
69547885,25,0,1.3546064314928787
69547885,25,1,1.3671792190626746
69547885,25,2,1.2415314547267207
69547885,25,3,1.6207756600752097
69547885,25,4,1.4648056033271442
69547885,30,0,1.4422611373063157
69547885,30,1,1.458242284494104
69547885,30,2,1.2165960931474487
69547885,30,3,1.6820996116115015
69547885,30,4,1.265952992300893
69547885,35,0,1.3015273938297882
69547885,35,1,1.1825102969476562
69547885,35,2,1.3034850469555408
69547885,35,3,1.269164725804407
69547885,35,4,1.197635832021564
