target_id,pgdtl_rmse,pb0_rmse,improve_over_pb0,mean_predicted_rmse_ensemble,minimum_predicted_rmse_ensemble,K_d,SDF,fullname,glm_uncal_rmse_third,glm_uncal_rmse_full,latitude,longitude,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix
nhdhr_109986912,17.00640128,17.88571037,0.8793090887,1.461660318,0.6849672354,3.927382,5.63715331,South Pool,18.30426357,17.88571037,42.0259861,-88.01316112,4.2672,1723378.177,167.9581122,85.25726836,306.9794068,61.0745124,9.595365359,11.29358194,76.21891289,10.3926322,4.944463316,1.812722175,0.002427364997,0.006422066052,0.001986890551,0.01230903587,101.8403721,43.63776808,247.7437495,41.38251473,-3.469767206,6.356285885,82.39345054,10.07721307,5.381826534,1.855886917,0.0009321234599,0.003589364959,0.006388569733,0.02145277808,225.8356995,69.16883436,319.5479878,44.26900776,12.9168487,7.018428064,73.07521519,9.603366189,5.103250582,1.8246729,0.003175465406,0.006867024893,0.000271109491,0.003908726315,237.4816074,57.79642094,369.6965899,33.22305827,22.01523581,3.806717415,73.43617873,8.574790925,4.021942017,1.344732392,0.003312095462,0.007886708566,0,0,101.7421157,45.18770131,287.8101056,46.23376983,6.292042415,7.610992403,76.14680979,10.502424,5.311196012,1.841232495,0.002235752975,0.006170521668,0.001395821594,0.01059485872,23,15,0,13,5,5,0.2088733474,3.364442361,4.996226487,2.523877131,5.795608248,339,15.7394338,0,0.04441010481,4.201550863
nhdhr_121207127,18.89384057,17.77346847,-1.120372094,1.244805159,0.9199057931,2.955861,4.472304244,Lake Calumet,15.12462696,17.77346847,41.67750758,-87.58780127,3.048,2395384.405,169.0557958,87.51309043,311.941716,60.80246002,10.24923818,11.1363638,76.16903727,10.24905866,4.514725334,1.644206758,0.00251136467,0.006597999388,0.001881472388,0.01205825402,99.74783418,44.05604717,253.5738325,41.2765408,-2.632370998,6.363806866,81.99769,10.2564913,4.836120089,1.71260099,0.001211207838,0.004500288933,0.006069143247,0.02090570045,226.7537954,71.30472671,324.6284468,45.07098778,13.70754044,7.022921718,72.73586628,9.21700348,4.763072525,1.664237448,0.003237055703,0.007281947725,0.0002312046659,0.003423111119,241.3106341,59.68926169,373.4409669,33.86427801,22.31665205,3.721419902,74.53394341,8.507302157,3.736823757,1.214510997,0.003208243568,0.007601573806,0,0,103.3754606,48.00307818,293.0567356,46.49644762,6.990653591,7.566415925,75.53476969,10.50598179,4.753724094,1.684270789,0.002343511128,0.006285794407,0.001328340642,0.01081259156,8,7,0,5,1,2,0.3280839895,1.878271028,1.51590989,0.2232834555,-1.466674625,339,15.53393596,0,0.2269551196,3.951010873
nhdhr_121627799,16.34293466,14.49488236,-1.8480523,2.384163722,2.245949647,1.067447,1.666045818,Silver Lake,15.23940619,14.49488236,42.24476358,-88.24841211,5.4864,177397.2704,168.004412,84.44744981,305.8680085,61.302542,9.504926033,11.41801683,75.66608357,10.83515696,5.06950083,1.840191322,0.002414309638,0.006483189057,0.002092340103,0.01295138869,103.0660991,43.32758277,246.393227,41.85983402,-3.666950179,6.577920145,82.45336171,9.953797124,5.554664372,1.888343803,0.0008893869735,0.00340171554,0.006633897305,0.02262526862,224.5069132,68.26374597,318.9096202,44.28291774,12.95618082,7.074940547,72.02866274,10.02309082,5.18586075,1.841771208,0.003209077231,0.007095184584,0.0003275082197,0.004419468155,237.5622364,57.46069894,368.4545787,33.41179138,21.93665937,3.920266011,73.0050139,9.10188282,4.120973696,1.347075339,0.003361173718,0.008189767355,0,0,101.9776836,44.87779303,286.5901489,46.57316072,6.163163537,7.781681205,75.35454201,11.04992765,5.459089442,1.872424119,0.002138929078,0.005820629154,0.001521516033,0.01096256105,50,31,0,21,18,11,0.5085301837,3.195734973,4.716202997,4.126947034,16.74596972,338,15.85866674,0,0,4.308678458
nhdhr_109984628,16.13613306,14.49482601,-1.641307046,2.222112147,1.874872478,1.463659,1.538124874,Diamond Lake,15.89900715,14.49482601,42.25030807,-88.00751071,7.62,616777.4263,169.8614707,86.15684307,305.0394162,61.17456364,9.297911828,11.41420276,76.04698386,10.80157175,5.312903737,1.935640316,0.002366894059,0.006316950801,0.002174181839,0.01317181257,101.4114925,43.71018421,245.6752937,41.89136781,-3.887455578,6.571474092,82.99622112,9.543844327,5.913882017,1.995481362,0.0008454956221,0.003230979075,0.006792699464,0.02270280235,227.2722945,70.07464176,317.7531958,44.32990084,12.67911648,7.073312062,72.37566213,10.06904607,5.303129829,1.84139416,0.003118937757,0.006889121239,0.000446616384,0.006093297319,240.9157699,58.89813648,367.4040066,33.54316702,21.74798273,3.928109248,73.31236399,9.237631793,4.24229632,1.395836939,0.003320413703,0.007957493221,0,0,104.8760014,45.53852771,286.2226843,46.44772122,6.022872694,7.767603235,75.68394541,10.98509679,5.84438319,1.979578834,0.002125074571,0.005772094757,0.001573238701,0.01100342292,21,12,0,10,6,5,0.449943757,2.811248652,1.791411865,0.2316762423,-0.8619008475,338,15.89195943,0,0.2038430529,4.391343902
nhdhr_109986464,16.64487638,14.4220558,-2.222820581,2.563458207,2.249007157,1.135836,1.526448652,Beck Lake,13.21160165,14.4220558,42.07375376,-87.87229466,6.7056,146493.1262,181.1744464,96.87476586,308.459688,60.6461154,9.739161794,11.16764466,76.88345498,10.05507931,5.08641877,1.863899414,0.002408769411,0.006413515093,0.001969042274,0.01226129355,103.586769,48.521303,249.7830816,40.96692297,-3.212191091,6.167229789,82.66236663,9.881989349,5.547283927,1.930693014,0.0009723178389,0.003695333987,0.006529810276,0.02212387285,249.67164,78.55683003,320.1239572,44.29874497,12.87803657,6.979670456,74.10171153,9.4003854,5.207526922,1.82491643,0.003098948359,0.006872631795,0.000297025452,0.004225869703,258.9754076,65.22928251,370.9642934,33.13085009,22.13484533,3.704578491,73.99153168,8.26022236,4.122816149,1.383082481,0.003229037728,0.007800906242,0,0,106.8686334,48.8517049,289.882837,45.8472777,6.534778588,7.455760688,76.95367577,10.09262252,5.511659514,1.903978218,0.002285503237,0.006211497773,0.001152570574,0.008577919109,48,19,0,18,18,12,0.4644749662,2.220317925,2.003753784,0.7054648366,-0.7264406824,339,15.6163292,0,0.09916689062,4.288585602
nhdhr_109989482,16.28798035,13.77258278,-2.515397568,2.533215231,2.243094761,1.293885,1.227245892,Herrick Lake,15.42641002,13.77258278,41.82837773,-88.14334795,4.511,58918.01316,168.8126901,84.73869335,308.41791,61.75639955,9.865571279,11.39962897,75.43126834,10.81790517,4.970267371,1.771596458,0.002495315961,0.00657314689,0.001938442071,0.01240061357,103.6212613,44.44838057,248.3162829,41.83805637,-3.340210217,6.566393834,81.88997538,10.53393461,5.38213941,1.811085143,0.001026197757,0.003993019279,0.00630318649,0.02187004371,225.2918154,67.73875001,322.5227204,44.53916004,13.57834311,7.016613605,71.4904455,9.680648065,5.176833263,1.800922748,0.003311790274,0.007305177596,0.0002093006368,0.003379189903,238.7581317,57.16279817,371.2087076,33.4240698,22.15063654,3.872150829,73.76009751,8.902056618,4.061437355,1.290296763,0.003324411677,0.007747143266,0,0,102.6573856,46.06070442,288.4609194,47.07647992,6.442763566,7.7890188,74.72100803,11.20046598,5.298997924,1.802497999,0.002265297151,0.006242503645,0.001347464511,0.01037693228,31,14,0,14,9,8,0.5291724172,3.303297062,1.953705332,-0.5109018601,-1.09426843,339,15.81787886,0,0.4240795485,4.25744459
nhdhr_109990726,15.25169693,13.69410142,-1.557595505,2.351214913,2.103411614,1.045166,1.391584988,Maple Lake,14.35583477,13.69410142,41.71448549,-87.89025372,6.7666,231011.5356,169.34441,85.03903314,310.0334262,61.40977453,9.979743163,11.26112267,75.89150948,10.37953489,4.717985653,1.710648737,0.00252148077,0.006513269511,0.001838686478,0.01151775336,103.7223815,43.96756246,250.578543,41.47253717,-3.074333331,6.424283239,81.68231539,10.66520639,5.103658268,1.757701032,0.001128574622,0.004323406873,0.005987561623,0.02028083826,225.3238704,68.81583366,323.5693362,44.67626873,13.59903428,6.975458994,72.57489485,9.137890116,4.944276859,1.735863601,0.003248934624,0.007026482714,0.0002140612414,0.003317353791,239.7915609,57.55203012,372.5426627,33.4727149,22.17005387,3.775789822,74.25823391,8.475027227,3.848555227,1.24667041,0.003333150471,0.007615748222,0,0,103.6123357,46.44555312,290.3061087,46.87027656,6.599819748,7.649983124,75.17321201,10.76964152,5.011278543,1.741896915,0.002324610881,0.006295633501,0.00125319622,0.009590888503,68,35,2,29,20,17,0.5063799527,2.698034234,1.57735019,0.1303733669,-0.8595300084,339,15.68380391,0,0.0320478366,4.053078268
nhdhr_121650552,13.46376773,12.87572189,-0.5880458399,1.123562914,0.4409900008,3.751783,3.300514416,Grass Lake,18.462446,12.87572189,42.44260881,-88.16160946,1.8288,6402975.655,168.4443873,84.94225052,304.6286129,61.28090815,9.189183586,11.46452364,76.21553699,10.87075031,5.191264958,1.894058645,0.002326312062,0.006146808683,0.002228253225,0.01341238166,103.0869478,42.90524382,245.0913153,42.02638513,-4.067736643,6.606716142,83.38771742,9.329860389,5.669847218,1.940175279,0.0008626297572,0.003333766766,0.006908111901,0.02291161961,225.7867939,69.57954258,317.3839829,44.39916529,12.58884816,7.098911561,72.42332195,10.12398775,5.296734632,1.907955643,0.003059806495,0.006721444746,0.0004786627797,0.006331868096,237.6846129,58.42539968,367.0229649,33.63359155,21.67717797,3.959498963,73.47036229,9.399968418,4.236070322,1.38534952,0.003265164404,0.007636826923,0,0,102.3098678,44.35622697,285.9130506,46.52400164,5.927561152,7.80986758,75.76255559,11.05976728,5.605826249,1.933616929,0.002060635602,0.005638219343,0.001644988219,0.0115635478,19,12,0,6,8,5,0.2590136759,10.02124356,9.448103996,0.2869290888,-1.618585385,337,15.95841733,0,0.02042461704,4.432238918
nhdhr_121650602,12.98695268,12.85418068,-0.1327720048,1.456222306,1.14248683,3.3525,5.74372579,Nippersink Lake,17.87409331,12.85418068,42.41128967,-88.15667008,5.4864,10088512.48,168.4443873,84.94225052,304.6286129,61.28090815,9.189183586,11.46452364,76.21553699,10.87075031,5.191264958,1.894058645,0.002326312062,0.006146808683,0.002228253225,0.01341238166,103.0869478,42.90524382,245.0913153,42.02638513,-4.067736643,6.606716142,83.38771742,9.329860389,5.669847218,1.940175279,0.0008626297572,0.003333766766,0.006908111901,0.02291161961,225.7867939,69.57954258,317.3839829,44.39916529,12.58884816,7.098911561,72.42332195,10.12398775,5.296734632,1.907955643,0.003059806495,0.006721444746,0.0004786627797,0.006331868096,237.6846129,58.42539968,367.0229649,33.63359155,21.67717797,3.959498963,73.47036229,9.399968418,4.236070322,1.38534952,0.003265164404,0.007636826923,0,0,102.3098678,44.35622697,285.9130506,46.52400164,5.927561152,7.80986758,75.76255559,11.05976728,5.605826249,1.933616929,0.002060635602,0.005638219343,0.001644988219,0.0115635478,58,15,0,16,29,13,0.3205418288,10.86871044,8.974479792,0.1817979537,-1.615731842,337,15.95841733,0,0,4.432238918
nhdhr_145608202,14.68344028,12.80834261,-1.875097679,2.337098607,1.950739839,0.940771,2.372909637,Lake Carlton,13.08458961,12.80834261,41.84505462,-89.96559318,8.2296,293317.2562,170.1462919,83.63340251,309.7981857,63.56706134,9.942226096,11.82913486,74.46697164,11.66198993,4.164542012,1.521021813,0.002347313264,0.006258643725,0.001792838266,0.01100777575,109.2679007,46.8004025,246.9677783,41.84795766,-3.891337491,6.887676521,81.64753174,11.13869623,4.324655817,1.564801794,0.0008733135406,0.003421282666,0.005454317306,0.01830926428,223.5632433,66.14077588,326.1317436,44.60181799,14.27124592,6.90448585,69.74315136,9.935063023,4.508541591,1.594892712,0.003209472007,0.007071516739,0.0002242266694,0.004926397103,239.6655276,57.79491347,375.0827131,33.82479466,22.55891261,4.001763131,72.68997647,10.35315879,3.51168542,1.145129879,0.003315879817,0.007742163059,0,0,103.2332125,46.32351655,287.6704132,47.67986517,6.168702578,8.011490544,73.94592945,11.75685064,4.336129244,1.539769516,0.001927713566,0.00545656228,0.001595230476,0.01062040278,27,12,0,17,3,7,0.4815498886,2.800594069,2.124934184,0.1393587287,-1.204678441,335,16.54325522,0,0.07719699006,3.71270298
nhdhr_121628955,14.05370399,12.66585374,-1.387850251,2.461576524,2.012509424,1.314857,1.955219431,Lake in the Hills,12.47765655,12.66585374,42.18298718,-88.32179737,7.9248,220161.2393,168.0689305,83.99311262,305.1772687,61.45236554,9.41541227,11.48737101,75.3843764,11.03547454,5.014279865,1.808208946,0.002431798446,0.006586814114,0.002158502171,0.0132202383,103.5221154,43.01127399,245.4503209,41.96950884,-3.835263611,6.669543708,82.40845843,10.02503158,5.45661694,1.855828828,0.0008765010814,0.003368162389,0.006740441895,0.02302929485,224.4949678,67.84207286,318.6746979,44.23697026,12.98572146,7.097664875,71.44859041,10.13869229,5.168298583,1.835934778,0.003269258061,0.00720923709,0.0003383621423,0.004484323864,237.0903068,57.12484571,367.7993611,33.39271781,21.84776216,3.966547768,72.91844891,9.280461449,4.11421275,1.328434843,0.003374746813,0.008354151915,0,0,102.2908594,44.71262263,285.6463997,46.72540411,6.029832114,7.863769233,74.93503844,11.3164887,5.35718282,1.839546226,0.002147221732,0.005911536147,0.001673782681,0.01135667682,34,18,0,13,9,12,0.4824764551,2.248759001,1.364464533,0.7575361424,1.454360185,337,15.92074507,0,0.002015587208,4.328864241
nhdhr_85083102,12.35570883,12.62505351,0.2693446728,1.599775535,1.203954613,2.383159,9.104347537,Skokie Lagoons,13.95859164,12.62505351,42.12571678,-87.77633429,5.5169,1221899.031,179.8135178,97.00097608,307.39806,60.34310873,9.643718497,11.23193797,76.63512756,10.24475668,5.418692891,1.976241537,0.002364194006,0.006283711977,0.001912304576,0.01210634054,100.4285516,48.06753202,248.9178543,40.91142135,-3.373538936,6.283505081,83.00042815,9.403345424,6.025358393,2.069365324,0.0008990254613,0.003396685518,0.006291186762,0.021904071,247.8604686,77.79584905,318.8952351,43.99523514,12.80917756,7.011361584,73.38342976,9.699433547,5.386166837,1.815448204,0.003084833541,0.0068493648,0.0002998698297,0.004078405336,259.26302,64.37668346,369.5268965,33.007086,22.05515764,3.771578363,73.76845742,8.591094048,4.323041975,1.440343967,0.003222242037,0.007782174973,0,0,106.0543769,48.53440054,289.1916694,45.63874127,6.4620398,7.541045856,76.56988741,10.25827525,5.994375148,2.02895896,0.002198656647,0.005864756931,0.001158745138,0.008446509441,51,16,4,27,9,11,0.3518600066,8.60641229,8.399219679,0.9802020284,-0.3252306611,339,15.68060248,0,0.3306234883,4.45415068
nhdhr_121207134,13.27692052,11.97438756,-1.302532957,1.664256597,1.492627124,0.7135692,3.544534357,None,18.643979,11.97438756,41.66589484,-87.53300731,5.4864,1108553.492,169.0557958,87.51309043,311.941716,60.80246002,10.24923818,11.1363638,76.16903727,10.24905866,4.514725334,1.644206758,0.00251136467,0.006597999388,0.001881472388,0.01205825402,99.74783418,44.05604717,253.5738325,41.2765408,-2.632370998,6.363806866,81.99769,10.2564913,4.836120089,1.71260099,0.001211207838,0.004500288933,0.006069143247,0.02090570045,226.7537954,71.30472671,324.6284468,45.07098778,13.70754044,7.022921718,72.73586628,9.21700348,4.763072525,1.664237448,0.003237055703,0.007281947725,0.0002312046659,0.003423111119,241.3106341,59.68926169,373.4409669,33.86427801,22.31665205,3.721419902,74.53394341,8.507302157,3.736823757,1.214510997,0.003208243568,0.007601573806,0,0,103.3754606,48.00307818,293.0567356,46.49644762,6.990653591,7.566415925,75.53476969,10.50598179,4.753724094,1.684270789,0.002343511128,0.006285794407,0.001328340642,0.01081259156,58,16,0,22,24,12,0.4368168059,13.24169784,10.20043296,0.2268847294,-1.510223302,339,15.53393596,0,0,3.951010873
nhdhr_109986638,13.22667348,11.94981918,-1.276854302,2.931968055,2.672799232,1.302757,1.634167834,Big Bend Lake,9.754346155,11.94981918,42.05131183,-87.87680435,8.8392,102520.188,184.7203011,98.03359608,308.0234784,60.97124267,9.683297257,11.20355097,76.81270532,10.12703074,4.975513768,1.828511931,0.002411034112,0.006446034355,0.001905981637,0.01204104112,108.0364404,49.65853416,248.9741865,41.23067931,-3.3014921,6.193375821,82.59120409,10.01168526,5.398669267,1.882541459,0.0009599642181,0.003671693278,0.006308234057,0.02163361042,253.2433699,79.36758119,320.0012408,44.39256859,12.84573706,6.986406486,74.09091024,9.415191939,5.135095904,1.823842108,0.003112571607,0.006929134873,0.0002881511116,0.004126327028,263.7368838,66.91062637,370.8438247,33.2597707,22.11840084,3.735286788,73.80465883,8.331949462,4.052363804,1.363669134,0.003239650315,0.007846309966,0,0,108.187377,49.33264298,289.1669822,46.04577438,6.446823838,7.479661465,76.94402258,10.16219943,5.356495077,1.863951206,0.002282032285,0.006232509517,0.001127624831,0.00872730862,38,19,0,16,13,9,0.5195159362,2.687643659,1.988152259,0.402803788,-1.124378078,339,15.66481996,0,0.004299919377,4.230625096
nhdhr_121650633,11.4914171,11.78263568,0.2912185761,1.851183886,1.569615293,2.457967,5.40823517,Pistakee Lake,18.443891,11.78263568,42.38627633,-88.19921937,9.144,7055839.123,168.4443873,84.94225052,304.6286129,61.28090815,9.189183586,11.46452364,76.21553699,10.87075031,5.191264958,1.894058645,0.002326312062,0.006146808683,0.002228253225,0.01341238166,103.0869478,42.90524382,245.0913153,42.02638513,-4.067736643,6.606716142,83.38771742,9.329860389,5.669847218,1.940175279,0.0008626297572,0.003333766766,0.006908111901,0.02291161961,225.7867939,69.57954258,317.3839829,44.39916529,12.58884816,7.098911561,72.42332195,10.12398775,5.296734632,1.907955643,0.003059806495,0.006721444746,0.0004786627797,0.006331868096,237.6846129,58.42539968,367.0229649,33.63359155,21.67717797,3.959498963,73.47036229,9.399968418,4.236070322,1.38534952,0.003265164404,0.007636826923,0,0,102.3098678,44.35622697,285.9130506,46.52400164,5.927561152,7.80986758,75.76255559,11.05976728,5.605826249,1.933616929,0.002060635602,0.005638219343,0.001644988219,0.0115635478,81,14,0,22,41,18,0.3895153538,12.5239289,8.864145386,-0.118803064,-1.532517996,337,15.95841733,0,0.1593657619,4.432238918
nhdhr_109982172,13.74131188,11.05887583,-2.682436052,2.439034454,2.231345955,1.088949,2.057320031,Sterling Lake,10.11590798,11.05887583,42.47484762,-87.93994955,8.2296,353226.8667,179.1647921,95.85578917,304.5264408,59.22823562,9.26629256,11.27200538,76.51186999,10.55786204,5.388752676,1.961963684,0.002307785115,0.006119317897,0.002023408883,0.01223443946,101.0795817,47.91517054,247.0083718,40.51773723,-3.810429117,6.379755543,83.52488589,8.863785049,6.022573375,2.029516305,0.0008579135142,0.003241673008,0.006377994058,0.02107825344,246.6005157,76.89270293,315.1975798,43.06977777,12.38976553,7.050331357,72.68026717,10.26001754,5.321216902,1.827360204,0.003060584569,0.006778428058,0.0004394183466,0.005947928788,257.6885912,63.10985384,365.5457516,32.34954367,21.68291812,3.816603186,73.75907737,8.987940795,4.292233362,1.409894775,0.003180785731,0.00761994684,0,0,105.6972689,47.63940978,287.3702051,44.83887245,6.182832788,7.588413741,76.269039,10.51725813,5.974007207,2.011810901,0.002077700438,0.005536339534,0.001382429161,0.01003801577,20,12,0,11,5,4,0.5225041314,3.527547653,1.747921999,-0.4632362004,-0.7699854602,338,15.7294542,0,0.1079682881,4.422831462
nhdhr_121650592,12.15768453,10.81819101,-1.339493521,1.822242249,1.755086914,1.783525,3.710365246,Petite Lake,17.76875083,10.81819101,42.43209037,-88.12875136,5.7912,791693.5254,168.4443873,84.94225052,304.6286129,61.28090815,9.189183586,11.46452364,76.21553699,10.87075031,5.191264958,1.894058645,0.002326312062,0.006146808683,0.002228253225,0.01341238166,103.0869478,42.90524382,245.0913153,42.02638513,-4.067736643,6.606716142,83.38771742,9.329860389,5.669847218,1.940175279,0.0008626297572,0.003333766766,0.006908111901,0.02291161961,225.7867939,69.57954258,317.3839829,44.39916529,12.58884816,7.098911561,72.42332195,10.12398775,5.296734632,1.907955643,0.003059806495,0.006721444746,0.0004786627797,0.006331868096,237.6846129,58.42539968,367.0229649,33.63359155,21.67717797,3.959498963,73.47036229,9.399968418,4.236070322,1.38534952,0.003265164404,0.007636826923,0,0,102.3098678,44.35622697,285.9130506,46.52400164,5.927561152,7.80986758,75.76255559,11.05976728,5.605826249,1.933616929,0.002060635602,0.005638219343,0.001644988219,0.0115635478,57,14,0,16,28,13,0.4150277614,12.68532415,9.367775912,-0.122996079,-1.592879992,337,15.95841733,0,0.05522708949,4.432238918
nhdhr_121650613,10.22453299,10.7703439,0.5458109102,2.125860191,1.723710574,1.82628,4.697269665,Lake Marie,17.31682121,10.7703439,42.46697081,-88.13411631,9.4488,2408483.855,168.4443873,84.94225052,304.6286129,61.28090815,9.189183586,11.46452364,76.21553699,10.87075031,5.191264958,1.894058645,0.002326312062,0.006146808683,0.002228253225,0.01341238166,103.0869478,42.90524382,245.0913153,42.02638513,-4.067736643,6.606716142,83.38771742,9.329860389,5.669847218,1.940175279,0.0008626297572,0.003333766766,0.006908111901,0.02291161961,225.7867939,69.57954258,317.3839829,44.39916529,12.58884816,7.098911561,72.42332195,10.12398775,5.296734632,1.907955643,0.003059806495,0.006721444746,0.0004786627797,0.006331868096,237.6846129,58.42539968,367.0229649,33.63359155,21.67717797,3.959498963,73.47036229,9.399968418,4.236070322,1.38534952,0.003265164404,0.007636826923,0,0,102.3098678,44.35622697,285.9130506,46.52400164,5.927561152,7.80986758,75.76255559,11.05976728,5.605826249,1.933616929,0.002060635602,0.005638219343,0.001644988219,0.0115635478,81,14,0,35,28,18,0.3945892665,13.57544203,8.858548016,-0.2651182119,-1.443602564,337,15.95841733,0,0.001209352325,4.432238918
nhdhr_109987472,14.12472605,10.70534457,-3.419381485,2.892556572,2.702724476,0.819206,2.238649182,None,12.67949455,10.70534457,41.9634259,-88.13134717,18.288,333730.4971,168.8310223,84.80388102,307.2839624,61.47746163,9.709005773,11.39070091,75.52428939,10.77690913,4.948420484,1.787503586,0.002441016254,0.006519346337,0.001968093823,0.01241655666,103.6805787,44.63700539,247.4857855,41.70341902,-3.469344857,6.538412678,82.06371553,10.34096761,5.379983012,1.825603735,0.0009476383513,0.003702614389,0.006336991891,0.02198973969,226.8272903,68.13346963,320.9117597,44.34954922,13.29692466,7.036723703,71.72926021,9.787479397,5.128062979,1.812596107,0.003249774285,0.007207261659,0.0002357754507,0.003449570286,237.5869443,56.99984164,369.9884365,33.29346765,22.05291632,3.875732887,73.44268433,8.896997902,4.03124979,1.31102811,0.003289228437,0.007898237793,0,0,102.3222241,45.46823084,287.6035457,46.75595215,6.32529408,7.765021864,75.01496607,11.0709566,5.293825531,1.814899265,0.002223382161,0.006101437076,0.001407506166,0.01016608181,20,11,0,10,6,4,0.2474300087,2.868599106,1.865124939,-0.3303581609,-1.370511427,338,15.81194381,0,0.04044611664,4.231559892
nhdhr_121625003,9.848090569,10.23792228,0.3898317077,2.103931669,1.870874191,1.569068,2.617732106,Long Lake,13.72483265,10.23792228,42.37583816,-88.12691222,9.144,1563907.102,168.4443873,84.94225052,304.6286129,61.28090815,9.189183586,11.46452364,76.21553699,10.87075031,5.191264958,1.894058645,0.002326312062,0.006146808683,0.002228253225,0.01341238166,103.0869478,42.90524382,245.0913153,42.02638513,-4.067736643,6.606716142,83.38771742,9.329860389,5.669847218,1.940175279,0.0008626297572,0.003333766766,0.006908111901,0.02291161961,225.7867939,69.57954258,317.3839829,44.39916529,12.58884816,7.098911561,72.42332195,10.12398775,5.296734632,1.907955643,0.003059806495,0.006721444746,0.0004786627797,0.006331868096,237.6846129,58.42539968,367.0229649,33.63359155,21.67717797,3.959498963,73.47036229,9.399968418,4.236070322,1.38534952,0.003265164404,0.007636826923,0,0,102.3098678,44.35622697,285.9130506,46.52400164,5.927561152,7.80986758,75.76255559,11.05976728,5.605826249,1.933616929,0.002060635602,0.005638219343,0.001644988219,0.0115635478,103,29,0,34,48,21,0.3891352173,12.26217873,9.259066156,0.08743245671,-1.605223257,337,15.95841733,0,0.1732061274,4.432238918
nhdhr_109989384,11.00887701,10.00231425,-1.006562758,2.94460998,2.571123887,0.5577428,2.143749973,Silver Lake,11.95746645,10.00231425,41.83328149,-88.17435338,10.668,216516.1936,168.8126901,84.73869335,308.41791,61.75639955,9.865571279,11.39962897,75.43126834,10.81790517,4.970267371,1.771596458,0.002495315961,0.00657314689,0.001938442071,0.01240061357,103.6212613,44.44838057,248.3162829,41.83805637,-3.340210217,6.566393834,81.88997538,10.53393461,5.38213941,1.811085143,0.001026197757,0.003993019279,0.00630318649,0.02187004371,225.2918154,67.73875001,322.5227204,44.53916004,13.57834311,7.016613605,71.4904455,9.680648065,5.176833263,1.800922748,0.003311790274,0.007305177596,0.0002093006368,0.003379189903,238.7581317,57.16279817,371.2087076,33.4240698,22.15063654,3.872150829,73.76009751,8.902056618,4.061437355,1.290296763,0.003324411677,0.007747143266,0,0,102.6573856,46.06070442,288.4609194,47.07647992,6.442763566,7.7890188,74.72100803,11.20046598,5.298997924,1.802497999,0.002265297151,0.006242503645,0.001347464511,0.01037693228,20,12,0,8,8,4,0.5249343832,4.177902575,2.104911326,0.7714850297,0.8754012479,339,15.81787886,0,0.1349771567,4.25744459
nhdhr_121625323,9.105253469,9.873679773,0.7684263039,1.017543059,0.7379725972,3.377483,3.07763863,Wonder Lake,3.386196803,9.873679773,42.38642976,-88.35335556,3.6576,2823197.225,168.233473,84.07651944,303.7646983,61.37418552,8.988827138,11.53637588,76.28824623,10.84963952,5.053112103,1.834071819,0.002351641564,0.006278389376,0.002250408282,0.01345149409,104.3144271,43.31284344,243.8863319,41.87267899,-4.377879835,6.625941756,83.62310088,9.197653958,5.487475153,1.874863305,0.0008317752708,0.003302956131,0.006873392977,0.02268091735,225.1449266,68.44422818,316.8572772,44.30146776,12.47832426,7.132493013,72.3543961,10.00980569,5.189807013,1.862759299,0.003138894091,0.006983943594,0.0004997051975,0.006588998187,236.3528245,58.14575337,366.3786102,33.45490494,21.52550036,3.984290648,73.60426741,9.402678763,4.144344579,1.351963151,0.003331274392,0.00777262497,0,0,102.2697804,44.18569695,284.8145014,46.45407784,5.694251653,7.855583997,75.75209243,11.04473989,5.431197483,1.870753245,0.002044292655,0.005693638247,0.001749362017,0.01207379173,78,25,5,34,33,6,0.4556722076,12.6618592,9.7926198,0.1699518556,-1.692640416,335,16.03977949,0,0.1685702768,4.362527695
