,target_id,pgdtl_rmse,pb0_rmse,improve_over_pb0,mean_predicted_rmse_ensemble,minimum_predicted_rmse_ensemble,K_d,SDF,fullname,glm_uncal_rmse_third,glm_uncal_rmse_full,latitude,longitude,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix,nldas,most_common_source
190,nhdhr_34128199,1.47556236,4.069621557,2.594059196,2.111589194,1.7855475180000002,6.1678,1.145565259,Casey Lake,4.18189733,4.069621557,45.02264808,-93.01354292,0.9144,47839.07397,165.12355580000002,81.7439716,294.83383349999997,62.57982618,6.936603926,12.99645633,74.86848462,12.35550729,4.283774177,1.54950605,0.002056142539,0.006028600249,0.002547447481,0.014186742219999998,109.33271979999999,45.3473585,230.68112799999997,39.38548859,-8.518144091,7.080713315,84.9020685,8.467606951,4.190900538,1.5414522240000001,0.0002144882161,0.001375810336,0.006889452168,0.021762925370000002,220.56624759999997,65.66650920000001,310.8504544,43.47949939,11.71304632,7.369171388,68.69284925,11.53646041,4.5799479519999995,1.622995769,0.002930995097,0.006485329682,0.0007294615597999999,0.008764583996,230.6667418,56.88183132,361.14207660000005,30.59730453,21.00778043,4.2252164830000005,70.53543905,10.1073211,3.929154306,1.32325549,0.003600687651,0.008351218228,0.0,0.0,95.15721452,41.20136402,273.29323250000004,44.83785695,2.8082160610000004,8.684414032000001,75.654945,12.101412400000001,4.446331033,1.61707434,0.0013878773379999998,0.004787942202,0.0027145859129999996,0.015396510819999999,39,21,0,9,26,4,0.26639298289999996,22.15567168,3.975715265,-0.5281223983,-1.001047206,323,18.32664363,0,0.0,4.186785008,NLDAS_time[0.359420]_x[255]_y[160].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
191,nhdhr_{62B48949-8CCC-4BA3-989E-AA1FE86C363D},2.148216961,4.068488229,1.9202712690000001,1.8611771830000001,1.49006383,3.53405,2.0312125819999998,Lake Cornelia,4.176686033999999,4.068488229,44.88503737,-93.34085706,2.0,119091.3794,164.8222386,81.4100044,295.8033365,62.86648945,7.227483163,13.03873988,74.25229561,12.75278375,4.299403538,1.540829367,0.0019527925750000002,0.005954379814,0.002327369551,0.01320503649,107.10761140000001,42.37686538,231.24129269999997,39.24226568,-8.302912561,7.119594816,84.80310864,8.800395755,4.1948421719999995,1.528167016,0.0002075625139,0.001379389995,0.006320913522,0.02029440107,220.15685580000002,65.9623667,312.18225730000006,43.6985831,12.06732096,7.3975338729999995,67.69528897,11.79455383,4.612589009,1.617937526,0.002855742021,0.006602263511,0.0005849000529,0.007441742728,231.19488629999998,55.73584282,362.5080713,30.63741367,21.28798463,4.219047853999999,70.12298995,10.22233624,3.946238834,1.314003107,0.003417452672,0.008285400592,0.0,0.0,96.04223298,40.91611962,273.88451610000004,44.82622788,3.1215427210000004,8.746109492,74.69333833,12.62114639,4.454689433,1.606012403,0.001242084407,0.0043969113179999995,0.00253733516,0.014690208230000001,59,59,0,21,30,8,0.0,21.87118644,5.421033457,-0.44191491990000004,-0.2149522243,323,18.28608528,0,0.5383633432,4.209838196000001,NLDAS_time[0.359420]_x[253]_y[159].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
192,nhdhr_120020029,2.351540443,4.066982489,1.715442046,2.253154699,2.073474548,0.5537459,1.6290112069999998,Twin Lakes,3.663847273,4.066982489,45.84134158,-94.73804866,13.1064,487858.0391,166.9150919,82.88370179,288.2624039,62.07811188,6.1275349320000005,13.13189168,73.46337225,13.21087784,4.781914008999999,1.625429068,0.0017400331090000002,0.0053234680139999995,0.0022786587650000002,0.01288121277,108.6404375,44.3686765,224.5466963,38.32435821,-9.381924301,7.243606728,84.55232478,8.569292093,4.703205485,1.588990612,0.0001427562974,0.001149761186,0.005714892975,0.01890367107,225.1245068,65.40831039999999,304.331475,43.47865281,10.93357755,7.536204747,66.27992882,12.83054436,5.044170994,1.6954384359999999,0.002568926538,0.006145057441,0.0009813788461000002,0.010265155009999999,233.95102519999998,56.21147411,354.66036510000004,29.54388221,20.36205623,4.227637003,68.42230377,9.800511077000001,4.443360597,1.449821452,0.0030255239240000002,0.0070106475639999995,0.0,0.0,95.03069119,39.72516967,266.1297207,43.82702293,1.851503497,8.766173695,74.96929229,12.77164957,4.948198754,1.6931814719999998,0.001145091094,0.004317447958,0.002542080018,0.013803459619999998,87,13,0,6,81,0,0.2815155323,18.18510143,6.38054213,-0.54518704,-1.179424169,319,18.37567359,0,0.36509002960000003,4.678635783,NLDAS_time[0.359420]_x[242]_y[166].csv,7a_temp_coop_munge/tmp/todd_mnlakedata_historicalfiles_manualentry.rds
193,nhdhr_59747807,1.8761879259999998,4.061018233,2.184830308,2.528178633,2.1886210669999997,0.48961579999999993,2.308722488,Farm Island Lake,2.014792408,4.061018233,46.42205123,-93.77202136,15.5448,8105671.444,165.4811645,86.497046,287.5748463,61.79910242,5.613920439,13.09101789,74.12578851,12.62510616,4.93247678,1.672625483,0.001714904268,0.0052901712919999995,0.002196252156,0.01163707347,104.17872259999999,47.87221569,223.63661159999998,38.56834321,-9.911046597,7.186106707,84.67227465,7.88229342,4.879521569,1.6276915509999998,0.0001276847838,0.0010388447199999999,0.0053005319,0.016834487250000002,228.06575159999997,67.82459159999999,303.0722845,42.97669373,10.29137256,7.537934417000001,67.55242731,12.46813873,5.143518596,1.73723894,0.00237024995,0.005907716565,0.001011109229,0.009554753095,233.20659069999996,59.54463335,353.7193883,28.66301104,19.80755044,4.165239758999999,69.3070515,9.511493118999999,4.567853623,1.5006969190000001,0.003097904335,0.007036048648,0.0,0.0,91.41599061,41.13524218,266.5263579,43.94416924,1.529727127,8.798800085,75.31628786,12.31161126,5.153124135,1.749510025,0.001186174733,0.004484915452,0.0025933143309999998,0.012556007150000001,493,47,0,79,409,5,0.43028157159999997,18.37469572,4.680059313,-0.01584467213,-0.6596889805,314,18.35064283,0,0.29508196719999996,4.784700989,NLDAS_time[0.359420]_x[249]_y[171].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
194,nhdhr_120018970,2.854339763,4.0578701530000005,1.203530391,2.485439008,2.198561957,0.3592009,1.439688764,Jack Lake,3.3429180539999996,4.0578701530000005,47.0621073,-94.44684488,24.384,574547.5981,161.8576285,86.78893506,285.3979318,61.754009499999995,5.157242143,13.29257052,73.66214434,12.9341448,4.75096877,1.612664695,0.001568672629,0.0048429976010000006,0.002161138565,0.01087165863,99.41958739,46.28311977,221.34541069999997,38.41181267,-10.59424642,7.220795012000001,84.61989705,7.550226245,4.645663405,1.557460953,0.0001008894053,0.000916658783,0.005067148386,0.01563721178,226.4253151,66.4854166,300.76163510000003,43.25148767,9.87571302,7.681692946,67.22068696,12.65720467,4.950605643,1.680019985,0.002115506206,0.005235628396,0.00108422932,0.009026759994,230.17364840000002,59.06282587,351.5947582,28.21419316,19.61089767,4.203636799999999,67.77563655,9.968001034,4.473632973,1.4710717880000002,0.0028797567219999995,0.0064280556299999994,0.0,0.0,86.27020657,39.77088681,264.5483483,43.742024900000004,0.9857012068000001,8.942221217,75.42703697,12.40654421,4.9442961819999995,1.6855530019999998,0.001106963552,0.004349836915,0.002610273498,0.01175063073,66,12,0,26,30,10,0.23425693949999998,12.84822116,8.092534005,0.2986478032,-1.4230198180000002,313,18.50552609,1,0.1992743886,4.622920663,NLDAS_time[0.359420]_x[244]_y[176].csv,wqp_LEECHLAK_WQX-A-11040000-l-J
195,nhdhr_120019813,3.88724514,4.053559033,0.1663138931,2.331213424,1.950106519,0.4321598,2.593173846,Long Lake,3.689639492,4.053559033,45.39266606,-94.10807566,9.1,576390.2776,166.90229219999998,83.34648505,292.5713144,62.60158414,6.797976014,13.06415414,73.90308677,13.16177905,4.707315904,1.6570128069999999,0.0018375748190000002,0.005538899692000001,0.002244450953,0.01290457597,108.96276609999998,44.762880200000005,228.18552250000002,38.76284399,-8.740675092,7.065592221,84.83030691,8.862449134,4.657414468,1.642325803,0.0001612645405,0.001177326128,0.006006847031,0.01969500616,225.73460719999997,66.45831778,309.00787510000004,43.71923372,11.67087993,7.463637788,66.64921776,12.52211808,4.986197141,1.729571283,0.002671232052,0.006355257082,0.0005814379648,0.006441554463,233.12430869999997,57.37164624,359.2239841,29.99592026,20.93703934,4.174780452,69.5980647,10.169476,4.308095599,1.4351897969999998,0.0032563472009999998,0.007403461629,0.0,0.0,94.89382505,40.45698813,270.4691861,44.3898255,2.583250192,8.69097152,74.86840176,12.80949664,4.891281468,1.726953243,0.0011770772,0.004330201295,0.0025190833119999997,0.014990897809999999,87,21,0,16,71,0,0.38651004170000003,18.95886909,6.373860012000001,-0.2590450371,-1.362963208,320,18.30186752,0,0.3045552271,4.585386442,NLDAS_time[0.359420]_x[247]_y[163].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
196,nhdhr_120020928,2.67058516,4.039001798,1.368416638,2.525601199,2.310361242,0.3188209,3.5160084030000003,Wabana Lake,3.1133894489999996,4.039001798,47.42215118,-93.52281073,35.052,8988804.755,157.6733592,85.48073874,284.573221,61.28586083,4.5280685069999995,13.26093171,75.22672390000001,12.0680603,4.940850903,1.719065457,0.00156204336,0.004786592369,0.002350961872,0.0117643652,96.21492825,45.37851731,221.03491340000002,38.76083482,-11.22313534,7.220265277999999,85.0523455,7.088456729,4.881925798,1.6835247359999999,9.32e-05,0.0009063764701,0.005354288656,0.01600258988,223.29301669999998,67.36937755,299.26481060000003,43.07484426,9.272310318999999,7.643105048,68.70280119,11.84846179,5.058630838,1.7630408419999999,0.00200828778,0.004942567385,0.001197664104,0.00971073664,222.25541780000003,57.92094533,350.036204,28.09515913,18.917347600000003,4.1654115019999995,69.85241205,9.434468162,4.658391645,1.5910610619999999,0.002989725716,0.006692452526,0.0,0.0,83.94893959999999,39.28768153,264.6720772,43.59616298,0.3975923382,8.918038564,77.68384487,11.36850738,5.17717728,1.7920517319999998,0.001082259716,0.0039844321069999996,0.002980870652,0.013935314419999997,599,38,0,162,387,50,0.3625426912,12.60343737,6.181114619,0.5125574967000001,-1.146759208,312,18.61196896,1,0.2884977157,4.791343853,NLDAS_time[0.359420]_x[251]_y[179].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
197,nhdhr_91681633,5.2416398189999995,4.032408375,-1.209231444,2.531495885,2.156899267,0.5326744000000001,4.003691655,Horseshoe Lake,4.299797953000001,4.032408375,45.44293515,-92.15880824,17.3736,1611152.118,163.8889571,82.16446449,289.72803960000005,61.3003501,6.075871065,12.59033359,76.99593801,11.27381957,4.870991119,1.670016855,0.002117386111,0.005999916182,0.002794814092,0.0146245922,109.9810821,47.08873791,227.5257314,39.78187407,-8.747860995,6.93174667,85.54298225,7.469329827,4.948381026,1.653624776,0.00021310635159999997,0.001489802316,0.007346198385,0.022598123190000003,221.6826423,64.94034493,304.8101039,43.44910555,10.47507016,7.356452185,71.15096170000001,11.23395201,5.044852156,1.747404166,0.0029111221669999997,0.006460424954999999,0.001036630172,0.009756330617,227.9138327,57.26375658,353.8649474,30.19182163,19.76743799,4.17896629,73.38993118,9.222968769,4.377356401,1.4267677109999999,0.003707690503,0.008095204531,0.0,0.0,91.18670641,40.26004187,269.4691607,44.60500081,2.098543215,8.414434462000001,78.18002606,10.96703679,5.134165062,1.733403513,0.0015481423680000002,0.005082358918,0.0029490923540000003,0.01513996729,225,17,0,51,174,0,0.3453515679,13.58060226,7.240256121,0.45748511880000003,-1.350357239,319,17.7016542,0,0.1246304757,4.643350718,NLDAS_time[0.359420]_x[262]_y[163].csv,wqp_WIDNR_WQX-10033958
198,nhdhr_34126462,2.132633048,4.027140646,1.8945075980000001,2.134213121,1.825548595,3.080139,1.279372227,Lake Magda,3.993911479,4.027140646,45.07155516,-93.39987669,2.0,41429.469260000005,164.496685,82.06440849,294.51365560000005,62.83002386,7.01365833,13.03238435,74.15189804,12.93514952,4.326441423,1.5502210280000002,0.001961285851,0.005818822923,0.0024025155910000003,0.01323177749,105.3193696,42.935831799999995,229.9319849,39.07618377,-8.527584892,7.0576857770000005,84.70519354,9.107801512,4.215249064,1.538239225,0.0001784887568,0.001248526913,0.006416900812,0.02022316303,221.00176180000003,66.23458133,310.9413672,43.65027796,11.89256624,7.37319342,67.32149403,11.93502443,4.64286048,1.627287423,0.002865972216,0.0065011861750000005,0.0006482786316,0.007478255919,231.02184900000003,56.00892859,361.302511,30.50933746,21.09388916,4.185432273,70.13971896,10.40506801,3.98247561,1.328531623,0.003469328,0.007986815725,0.0,0.0,95.82881309,40.99630205,272.4754544,44.66609481,2.857492169,8.697022927,74.74932987,12.74836431,4.475392723,1.6125601569999999,0.001241055057,0.00439817023,0.0026828805080000005,0.014847416619999998,95,77,0,33,54,8,0.11842105259999999,21.57,5.108745943,-0.45086046049999995,-0.6020163416,323,18.30659863,0,0.5872077399,4.240859218,NLDAS_time[0.359420]_x[252]_y[160].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
199,nhdhr_120018085,2.477415771,4.026770125,1.549354354,2.26102113,1.827468285,1.2598280000000002,1.8207714769999999,Sweeney Lake,2.9805723619999998,4.026770125,44.99335579,-93.33841284,7.62,273721.7198,164.8222386,81.4100044,295.8033365,62.86648945,7.227483163,13.03873988,74.25229561,12.75278375,4.299403538,1.540829367,0.0019527925750000002,0.005954379814,0.002327369551,0.01320503649,107.10761140000001,42.37686538,231.24129269999997,39.24226568,-8.302912561,7.119594816,84.80310864,8.800395755,4.1948421719999995,1.528167016,0.0002075625139,0.001379389995,0.006320913522,0.02029440107,220.15685580000002,65.9623667,312.18225730000006,43.6985831,12.06732096,7.3975338729999995,67.69528897,11.79455383,4.612589009,1.617937526,0.002855742021,0.006602263511,0.0005849000529,0.007441742728,231.19488629999998,55.73584282,362.5080713,30.63741367,21.28798463,4.219047853999999,70.12298995,10.22233624,3.946238834,1.314003107,0.003417452672,0.008285400592,0.0,0.0,96.04223298,40.91611962,273.88451610000004,44.82622788,3.1215427210000004,8.746109492,74.69333833,12.62114639,4.454689433,1.606012403,0.001242084407,0.0043969113179999995,0.00253733516,0.014690208230000001,694,240,16,243,340,95,0.3688344793,17.61315983,6.7075742289999996,-0.401022166,-0.8776729062,323,18.28608528,0,0.298374093,4.209838196000001,NLDAS_time[0.359420]_x[253]_y[159].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
200,nhdhr_107071492,2.536794774,4.022951075,1.4861563009999998,2.642299181,2.4268990880000003,0.37807779999999996,1.3702717080000002,Majestic Lake,3.19468217,4.022951075,47.46123669,-92.62889044,15.5448,211737.0358,155.40010700000002,84.34484059,284.8631356,60.22597475,4.52637503,12.94373454,76.38465928,11.85280257,4.996424816,1.7476379130000002,0.001608167333,0.0046976680829999996,0.002201344375,0.010679334850000001,94.2119452,44.69113235,223.1883094,39.73858375,-10.68347836,7.169574602000001,84.89967013,7.409023549,5.029299605,1.702001343,0.00010158405409999999,0.001035813433,0.004974117837999999,0.01416546449,220.1145069,65.78184732,298.35290860000003,42.51933748,8.953591531,7.509992855,70.4399092,12.00755032,5.0758912380000005,1.815165119,0.0020274348899999997,0.004821854123,0.001204409863,0.009342534169,219.71156729999998,56.27964966,348.5584599,28.15730856,18.66521236,4.178855861000001,71.44849582,10.22236535,4.608835655,1.583453465,0.003088636016,0.006574938558,0.0,0.0,82.62321311,39.52564663,266.181758,43.58406541,0.4392053428,8.719473531,79.10924988,10.87874301,5.29030932,1.814553365,0.00113876602,0.003844748955,0.002745371885,0.01265711817,484,37,0,112,358,14,0.3901679433,11.82450775,6.875939231,0.6231201138,-1.200713622,312,18.21711696,0,0.42777479170000005,4.757547424,NLDAS_time[0.359420]_x[258]_y[179].csv,wqp_MNPCA-69-0721-00-201
201,nhdhr_120020186,3.3361142889999997,4.02074192,0.6846276314,2.505207151,2.219443231,1.451492,1.278755911,Ballantyne Lake,5.219990428,4.02074192,44.21182864,-93.83557792,16.764,1510067.292,166.5349372,80.64022835,296.62869789999996,63.34822814,7.600833966000001,13.15294377,74.03468105,13.73810283,4.277702815,1.574703414,0.0019780851500000004,0.005876762116,0.002443719334,0.01376812211,109.7400883,41.67696554,231.4163057,38.91094881,-8.13220729,7.321003217,84.93603449999999,9.64993252,4.1472527,1.575239755,0.00021770586500000002,0.001425075449,0.006698409735,0.02141508156,219.7258527,66.31751192,314.9615586,44.58676626,12.81822019,7.621797777,65.80910726,12.77049175,4.62115873,1.6282629709999998,0.002913237116,0.006346085814999999,0.0005102004248,0.006338719895,232.94920269999997,55.77095983,362.9555637,30.85019923,21.39665093,4.199023208,72.3981147,10.97979258,3.903584035,1.3402009529999999,0.003439020683,0.008013297084,0.0,0.0,98.99430359,40.98279084,273.74861,45.21776853,3.5896509610000003,8.984791693,73.21231419,13.79739241,4.450079767,1.6455473230000002,0.00125338375,0.004839727075,0.002709264183,0.015586464009999999,449,38,0,131,318,0,0.3668774801,17.50473942,5.594882949,-0.2150998702,-1.2219450029999999,324,18.33008398,0,0.1957807041,4.1780080139999995,NLDAS_time[0.359420]_x[249]_y[153].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
202,nhdhr_167258177,3.12370235,4.012594775,0.8888924243999999,2.030556818,1.611845281,0.4506438,3.2908165260000004,Crooked Lake,4.444769503,4.012594775,47.02826445,-94.84785023,9.7536,1168086.7,162.0099355,86.78318257,284.155377,61.03767605,5.165850374,13.27151995,72.81330757,13.65062283,5.2549254,1.773476988,0.001587021216,0.004929849137,0.002235561469,0.01121839765,98.89397654,45.25513084,221.2316637,38.59178198,-10.41650818,7.3651688570000005,84.37533638,7.773902867,5.239033494,1.73274775,9.1e-05,0.0007949659474,0.005171751626,0.01594637375,226.80638219999997,66.82539816,299.23253569999997,43.1223299,9.784821451000001,7.760937011,66.05694796,13.52463448,5.395843336,1.828465741,0.002162562196,0.005360343343,0.001109658007,0.008899289523999999,230.4582009,58.51455629,349.1356735,28.05651183,19.56008543,4.300839262,66.5828987,10.46746256,4.867231887,1.607472293,0.002944007343,0.006626695108000001,0.0,0.0,86.73376041,40.06506219,263.74228680000004,43.59092173,0.9884280248,9.02730034,74.65421676,13.099543400000002,5.534845487,1.850053624,0.001075777419,0.004267974626,0.002783343924,0.012698187520000001,121,12,0,30,81,10,0.4592497994,15.33848289,5.274477964,0.01561456293,-1.2711686629999999,313,18.49265125,0,0.2968959957,5.017142646,NLDAS_time[0.359420]_x[241]_y[176].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
203,nhdhr_120019728,1.6311652380000001,4.010935143,2.379769904,2.251052264,1.843081688,1.5,1.183025821,Dog Lake,4.846840396,4.010935143,44.99297623,-94.00390139,7.62,390805.5728,167.30589550000002,81.90883936,293.3007873,63.02512403,6.901065762000001,13.14483802,73.74705701,13.41472589,4.532233562,1.607587001,0.001835840275,0.0056056311849999995,0.0021060424050000004,0.01230961737,109.1677943,43.31284536,228.3062781,38.71862952,-8.816487221000001,7.105997092999999,84.80678587,9.146536536000001,4.43995616,1.581898865,0.00015117467569999998,0.0011225232980000002,0.0055239362190000005,0.01813659334,222.51247740000002,66.07972868,310.26577860000003,43.85402299,11.91592792,7.460878885,66.49670004,12.42350426,4.8641179,1.687025015,0.0027526917839999997,0.0064456658169999995,0.0006310986220000001,0.007268869588,234.4105168,56.75782325,360.3297395,30.38311051,21.01759893,4.172228356000001,70.01270643,10.82540053,4.1307773789999995,1.3724745630000001,0.0032098781010000002,0.0075834466209999995,0.0,0.0,98.31453819,40.27771577,270.8722191,44.60524242,2.744794769,8.816836027,73.97164919,13.31591137,4.706739123999999,1.6780235819999998,0.001145063909,0.004218737489,0.002389399013,0.014661415969999998,101,17,0,23,70,8,0.4235856657,19.95667232,4.4262884410000005,0.05888783956,-0.8748618415,322,18.42147149,0,0.3178581027,4.444479123,NLDAS_time[0.359420]_x[247]_y[159].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
204,nhdhr_166867864,2.654146285,4.005799239,1.351652954,2.383111976,2.183434766,0.4019223,3.512177641,Clamshell Lake,3.367843025,4.005799239,46.667356299999994,-94.23007255,12.192,826659.0763,162.3466615,85.97795331,287.1873817,62.14690546,5.521119457999999,13.20553302,73.71468349999999,12.7619287,4.699592929,1.58966019,0.0017031173819999999,0.0053875335499999994,0.002314842072,0.0124431977,100.7587921,45.44452131,222.77926040000003,38.54829744,-10.15985132,7.209867422,84.43362665,7.926557719,4.582456116,1.528599759,0.00013476459480000002,0.001149894035,0.005617711622,0.0183884616,224.7699577,67.08594183,302.8033042,43.26919449,10.24891694,7.589737763,67.19959722,12.5254174,4.929420986,1.662429415,0.002422577704,0.006202399634,0.0009922550398,0.009496486012,230.30404339999998,59.76922235,353.87097939999995,28.677831400000002,19.86291668,4.166041438,68.45866762,9.628224153,4.41893172,1.440800249,0.003010766321,0.007067666784,0.0,0.0,88.49264484,40.15341384,265.9235294,43.96466693,1.386576639,8.849164562999999,75.13192137,12.37367065,4.877220519,1.664536908,0.00116856599,0.004489161874,0.002777868187,0.0134428654,539,63,0,162,347,30,0.45925671630000003,14.855317800000002,5.873933123,0.1431996147,-1.263791777,313,18.4748147,0,0.3118785273,4.607664154,NLDAS_time[0.359420]_x[246]_y[173].csv,wqp_MNPCA-18-0356-00-201
205,nhdhr_91684249,1.731763795,3.99075335,2.258989555,0.9719662515,0.4361157249,2.9099939999999997,1.712723508,Linn Lake,4.603086237,3.99075335,45.35957917,-92.82528799,0.3048,632222.5973,165.9300935,82.89185078,293.94143260000004,62.32279537,6.704514897,12.91804599,75.58062439,12.15000283,4.319829982,1.587404885,0.0020158913269999997,0.005861406437,0.002503294024,0.0139113046,110.5902251,47.489054100000004,230.1304168,39.48933666,-8.640846435,7.0156735779999995,85.05192856,8.314861435,4.252711293,1.577524874,0.0002029084866,0.001322003266,0.006620742432000001,0.02062173876,223.75058280000002,65.89019115,309.6866309,43.39169336,11.43790286,7.338103335,69.51743386,11.45741239,4.572206077,1.655172504,0.002809144461,0.006289353253,0.0006667386011000001,0.007689558257,230.81520240000003,58.13067615,359.856058,30.41785369,20.72470638,4.19909007,71.48302857,10.37976018,3.957539262,1.373429969,0.003574015517,0.008059751148,0.0,0.0,93.74358165,40.45846687,272.7506694,44.86645526,2.56356657,8.600149811,76.57231078,11.77431504,4.509647728,1.65846134,0.001388561936,0.004775692172,0.002870688686,0.01657106537,26,26,0,8,16,2,0.0,21.52307692,3.665875905,-0.9695322657,0.4026114442,322,18.22415402,0,0.0,4.197917042,NLDAS_time[0.359420]_x[257]_y[162].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
206,nhdhr_105953803,3.960389297,3.987595017,0.02720572017,2.530753277,2.411297205,0.5422648,2.210272897,Kjostad Lake,2.901293303,3.987595017,48.11067396,-92.60373969,15.24,1770749.604,155.20625669999998,87.71762364,284.4829564,60.11608309,4.134929657,13.18410011,75.86742876,11.75333679,4.777059381,1.676557457,0.0015591061110000002,0.004628337065,0.002443871252,0.01182691095,90.95311146,46.19864995,222.4887353,39.4492434,-11.48725987,7.268167507,84.89618396,7.3172363229999995,4.694621525,1.639414248,7.950000000000001e-05,0.0008259649306,0.005471261890999999,0.01561633534,221.93874480000002,68.43738659,297.99913860000004,42.99410368,8.789319302000001,7.740204499,68.81424198,11.98367891,4.860712793,1.711054724,0.001903952678,0.0046420743,0.0012508743369999999,0.009217355171,222.5396753,58.8541798,347.89298360000004,27.61376155,18.40869567,4.149966494,71.00790676,8.72214806,4.535324395,1.5448420459999999,0.003067890635,0.006621298876,0.0,0.0,80.25933911,41.45755126,266.3994633,43.33668234,0.08851949295,8.845521724,79.1359473,10.68567264,5.029491838999999,1.767990005,0.001109325379,0.0037021764760000004,0.003188546176,0.01488002121,177,17,0,50,127,0,0.3696042232,13.81140343,6.088360134,0.287964955,-1.37177166,312,18.56984512,0,0.2678715399,4.654614324,NLDAS_time[0.359420]_x[259]_y[184].csv,7a_temp_coop_munge/tmp/MPCA_temp_data_all.rds
207,nhdhr_106350797,4.581355637,3.986244386,-0.5951112505,2.4426586880000003,2.183119366,0.6276537,2.1191486790000003,Brown Lake,2.926191691,3.986244386,48.51613621,-92.79471509999999,7.9248,280589.788,156.2140471,90.91850296,285.62315099999995,61.73372301,4.340790867,13.54799336,74.44506129,12.46981358,4.52604575,1.5658068369999998,0.0014801542980000001,0.0046486597389999995,0.002488067115,0.01256113327,89.39190534,46.39981526,222.04085389999997,39.73071888,-11.75599788,7.382841252,84.85934247,6.960564335,4.347762633,1.510170026,8.39e-05,0.0008345059512,0.005536985144,0.016548083909999997,227.83731290000003,70.64476733,298.8772972,44.64138349,9.119219175,7.957910472999999,67.17035642,12.37472169,4.642532116,1.61077022,0.001963683325,0.005235470202,0.0011623520690000001,0.009285182814,224.12239649999998,62.37173262,351.41388739999996,28.1673087,19.04279084,4.206934254,67.75427696,8.57069099,4.423770611,1.4487439119999999,0.00273161243,0.006191005926,0.0,0.0,78.20916552,41.08469359,266.9063415,44.03884437,0.1951013327,9.057172262,78.47181634,11.18133242,4.69442869,1.663338564,0.0010743797500000001,0.003891227142,0.003394784328,0.01619423909,349,51,0,113,221,15,0.4353241386,15.30788004,6.136183566000001,0.1125379042,-1.295517649,312,19.17631337,0,0.1847621607,4.535198471,NLDAS_time[0.359420]_x[257]_y[188].csv,wqp_11NPSWRD_WQX-VOYA_12
