11730.0,382.0
165.0,129.0
683.0,345.0
5428.0,2881.0
2087.0,209.0
4645.0,247.0
3482.0,293.0
4993.0,296.0
4266.0,303.0
2485.0,285.0
2321.0,246.0
3525.0,302.0
3120.0,236.0
4682.0,289.0
2915.0,274.0
3737.0,317.0
3677.0,312.0
3739.0,262.0
5561.0,311.0
1354.0,238.0
2547.0,313.0
6741.0,318.0
5411.0,349.0
3282.0,342.0
8111.0,353.0
7856.0,350.0
2315.0,323.0
2874.0,338.0
5244.0,217.0
4303.0,284.0
4917.0,230.0
5120.0,234.0
2439.0,228.0
3372.0,268.0
2402.0,206.0
537.0,178.0
129.0,129.0
103.0,103.0
123.0,109.0
159.0,120.0
1314.0,316.0
1393.0,226.0
709.0,179.0
209.0,140.0
765.0,191.0
1246.0,339.0
2319.0,336.0
2108.0,381.0
715.0,134.0
1196.0,114.0
2205.0,249.0
735.0,144.0
1021.0,114.0
282.0,136.0
1582.0,221.0
1566.0,268.0
248.0,102.0
405.0,151.0
1938.0,180.0
715.0,103.0
4137.0,3289.0
1166.0,148.0
927.0,181.0
634.0,268.0
817.0,108.0
394.0,121.0
217.0,138.0
446.0,151.0
4112.0,1549.0
2115.0,230.0
3160.0,223.0
1920.0,187.0
252.0,137.0
9037.0,2889.0
612.0,120.0
6195.0,2981.0
11455.0,5635.0
6416.0,599.0
23943.0,3064.0
731.0,132.0
1299.0,146.0
1541.0,134.0
456.0,106.0
260.0,130.0
1582.0,114.0
1107.0,104.0
764.0,125.0
3218.0,2968.0
475.0,109.0
1697.0,148.0
1347.0,347.0
725.0,249.0
653.0,145.0
449.0,134.0
197.0,120.0
869.0,146.0
144.0,112.0
386.0,109.0
1693.0,354.0
1068.0,290.0
1608.0,421.0
2705.0,315.0
478.0,126.0
824.0,139.0
293.0,108.0
240.0,172.0
568.0,117.0
31872.0,1803.0
846.0,146.0
2557.0,222.0
472.0,113.0
3281.0,2797.0
8193.0,478.0
4267.0,360.0
14282.0,546.0
8774.0,381.0
2164.0,279.0
1347.0,203.0
2571.0,228.0
1494.0,131.0
2924.0,143.0
3093.0,191.0
903.0,102.0
4741.0,241.0
3630.0,3110.0
587.0,104.0
266.0,101.0
327.0,117.0
2581.0,131.0
3696.0,202.0
61052.0,2717.0
1851.0,250.0
5160.0,306.0
20484.0,627.0
4947.0,623.0
12304.0,625.0
11790.0,626.0
12026.0,607.0
1152.0,229.0
1773.0,208.0
6859.0,323.0
395.0,118.0
2786.0,143.0
1377.0,117.0
567.0,99.0
230.0,103.0
371.0,105.0
2292.0,188.0
525.0,96.0
680.0,100.0
2340.0,248.0
598.0,120.0
2656.0,138.0
657.0,103.0
7093.0,319.0
2380.0,110.0
1315.0,113.0
2749.0,129.0
2560.0,182.0
4119.0,2689.0
253.0,121.0
344.0,111.0
992.0,113.0
1020.0,109.0
875.0,111.0
4823.0,309.0
2943.0,261.0
1771.0,230.0
3853.0,289.0
3426.0,219.0
2839.0,228.0
2611.0,232.0
2012.0,212.0
4564.0,233.0
1535.0,250.0
3939.0,245.0
2805.0,243.0
5053.0,212.0
151.0,135.0
328.0,223.0
354.0,133.0
108.0,108.0
869.0,192.0
997.0,307.0
494.0,102.0
1351.0,135.0
1018.0,137.0
197.0,137.0
294.0,108.0
828.0,131.0
658.0,307.0
158.0,149.0
755.0,112.0
1077.0,122.0
3239.0,189.0
2212.0,317.0
1636.0,125.0
789.0,102.0
1696.0,146.0
173.0,136.0
327.0,138.0
103.0,103.0
287.0,271.0
1651.0,338.0
304.0,250.0
543.0,294.0
3944.0,261.0
2709.0,299.0
535.0,112.0
555.0,103.0
6473.0,1334.0
2272.0,536.0
1749.0,131.0
992.0,101.0
947.0,143.0
2089.0,107.0
296.0,119.0
282.0,143.0
165.0,101.0
225.0,133.0
468.0,150.0
238.0,142.0
391.0,105.0
2327.0,133.0
883.0,106.0
1471.0,190.0
496.0,99.0
1267.0,179.0
535.0,99.0
428.0,100.0
738.0,122.0
1056.0,145.0
566.0,115.0
770.0,102.0
1303.0,103.0
3927.0,2684.0
6662.0,2993.0
1393.0,147.0
2149.0,182.0
357.0,112.0
732.0,103.0
515.0,111.0
1656.0,114.0
3360.0,270.0
823.0,179.0
213.0,137.0
291.0,107.0
166.0,139.0
365.0,150.0
230.0,134.0
274.0,118.0
2068.0,139.0
726.0,173.0
398.0,222.0
141.0,131.0
160.0,137.0
872.0,115.0
1205.0,233.0
740.0,124.0
1032.0,120.0
270.0,146.0
418.0,220.0
938.0,151.0
697.0,173.0
412.0,144.0
439.0,122.0
642.0,108.0
243.0,138.0
118.0,118.0
1938.0,187.0
2714.0,664.0
3572.0,3454.0
