source_id,n_profiles,seed,rmse
69886284,1,0,1.9344504213645644
69886284,1,1,1.502744802572535
69886284,1,2,1.9371126406389414
69886284,1,3,1.8600595284135062
69886284,1,4,1.506564392887082
69886284,2,0,2.1498566442025266
69886284,2,1,1.4868786330944437
69886284,2,2,1.736801583329531
69886284,2,3,1.8117938381937386
69886284,2,4,1.6510241913837467
69886284,5,0,1.6786756753519265
69886284,5,1,1.4029702762144005
69886284,5,2,1.7031594191852641
69886284,5,3,1.4273516617471866
69886284,5,4,1.683336313005226
69886284,10,0,1.5497999020078568
69886284,10,1,1.3506683373246942
69886284,10,2,1.423154122747177
69886284,10,3,1.4008809419956816
69886284,10,4,1.4532797604631476
69886284,15,0,1.384392762400044
69886284,15,1,1.403562038396128
69886284,15,2,1.4464302279522525
69886284,15,3,1.3957583493686276
69886284,15,4,1.2754547408338421
69886284,20,0,1.310261487218451
69886284,20,1,1.4150460668723899
69886284,20,2,1.4329806720299427
69886284,20,3,1.2121003367172665
69886284,20,4,1.3211086187038448
69886284,25,0,1.25188890109595
69886284,25,1,1.2872214599708167
69886284,25,2,1.2745682522174535
69886284,25,3,1.216816423674234
69886284,25,4,1.269278438756731
69886284,30,0,1.186083818137295
69886284,30,1,1.2927197653921185
69886284,30,2,1.2165350861836977
69886284,30,3,1.1609807807887897
69886284,30,4,1.2961017537693327
69886284,35,0,1.2671895788695813
69886284,35,1,1.26182633874689
69886284,35,2,1.190240392043373
69886284,35,3,1.1417510627835057
69886284,35,4,1.215486018730182
69886284,40,0,1.168767015713085
69886284,40,1,1.1846645253394352
69886284,40,2,1.2281950265608217
69886284,40,3,1.188827808419412
69886284,40,4,1.2805982148144797
69886284,45,0,1.2227590275990312
69886284,45,1,1.17184485743249
69886284,45,2,1.2034790463080518
69886284,45,3,1.1699163500537133
69886284,45,4,1.2867975081836227
69886284,50,0,1.229443219851463
69886284,50,1,1.1462570406624935
69886284,50,2,1.1932707676196812
69886284,50,3,1.179344140945684
69886284,50,4,1.2486898918451437
