source_id,n_profiles,seed,rmse
147307413,1,0,1.7753201998407275
147307413,1,1,3.0208037192757637
147307413,1,2,1.7476854731497462
147307413,1,3,2.765795619154824
147307413,1,4,1.7952769614465902
147307413,2,0,1.9476697725131245
147307413,2,1,2.5653300481128247
147307413,2,2,1.824521112342275
147307413,2,3,2.1163134030230575
147307413,2,4,2.147639964134424
147307413,5,0,1.7600548825933984
147307413,5,1,1.815379026950334
147307413,5,2,1.644398336354028
147307413,5,3,1.7283426070415453
147307413,5,4,1.968039922195323
147307413,10,0,2.139793292203108
147307413,10,1,1.9934850828192794
147307413,10,2,1.7256567043586621
147307413,10,3,1.9911677896730091
147307413,10,4,1.527589582717595
147307413,15,0,1.9026576902183978
147307413,15,1,1.6864576329149383
147307413,15,2,1.4556351113464563
147307413,15,3,2.1298981620471227
147307413,15,4,1.4739453481375415
147307413,20,0,1.92409769126133
147307413,20,1,1.696613123504182
147307413,20,2,1.4242771792332363
147307413,20,3,1.849469419477213
147307413,20,4,1.6438701737860333
147307413,25,0,1.8171212263844483
147307413,25,1,1.7835233111727027
147307413,25,2,1.4243761043017502
147307413,25,3,1.7260383168178293
147307413,25,4,1.6071804807791306
147307413,30,0,1.7541722238893884
147307413,30,1,1.719333540882825
147307413,30,2,1.7749972818486528
147307413,30,3,1.696180704555654
147307413,30,4,1.6636243942811693
147307413,35,0,1.5857469424047534
147307413,35,1,1.6891078990641808
147307413,35,2,1.4344747553425239
147307413,35,3,1.4474876108237815
147307413,35,4,1.6562345164106234
147307413,40,0,1.5367062780455456
147307413,40,1,1.495140299279278
147307413,40,2,1.425523636723724
147307413,40,3,1.6040211741768544
147307413,40,4,1.556371341367713
