source_id,n_profiles,seed,rmse
121623004,1,0,2.7674295671546725
121623004,1,1,3.268988766089269
121623004,1,2,3.120816024748212
121623004,1,3,3.197575044364684
121623004,1,4,3.2450489659885338
121623004,2,0,2.917593483021044
121623004,2,1,3.494254481756747
121623004,2,2,3.061869617890561
121623004,2,3,3.2094757483622036
121623004,2,4,3.1969141505750227
121623004,5,0,2.873825396462615
121623004,5,1,3.302698859759797
121623004,5,2,2.8865321131568877
121623004,5,3,2.9297364872094973
121623004,5,4,3.474206008049384
121623004,10,0,2.836433088936026
121623004,10,1,3.2614888824986368
121623004,10,2,3.0494000996052546
121623004,10,3,2.5383371797629244
121623004,10,4,3.4177936542750014
121623004,15,0,3.081588771711133
121623004,15,1,2.9544550852802187
121623004,15,2,2.994564630241372
121623004,15,3,2.3957560754170935
121623004,15,4,3.161922572468622
121623004,20,0,2.955082167583338
121623004,20,1,2.798358583305998
121623004,20,2,3.1125576497476883
121623004,20,3,2.5558287222658755
121623004,20,4,2.920687278399247
121623004,25,0,2.8443662791673154
121623004,25,1,2.910995706221882
121623004,25,2,3.0443197635837795
121623004,25,3,2.689799008270241
121623004,25,4,3.250582407601416
121623004,30,0,2.80760912642244
121623004,30,1,2.712770273929615
121623004,30,2,2.886831662109735
121623004,30,3,2.7296964782264017
121623004,30,4,3.04843768850541
121623004,35,0,2.7137944789629467
121623004,35,1,2.7303178508416033
121623004,35,2,2.7224117005942796
121623004,35,3,2.760204940409384
121623004,35,4,2.7871515480772824
